,Ereignis_ID,Fahrt_koordinaten_text,Gebiet,gebiet_Nr,coordinat,long,lat,punkt_geo,coorindaten_order
10,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3466,51.3752",12.3466,51.3752,0xE6100000010CC7BAB88D06B049405396218E75B12840,11
11,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3521,51.3751",12.3521,51.3751,0xE6100000010C645DDC4603B04940DCD7817346B42840,12
12,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3576,51.3749",12.3576,51.3749,0xE6100000010C9CA223B9FCAF49406519E25817B72840,13
13,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3607,51.3756",12.3607,51.3756,0xE6100000010C55302AA913B049409B559FABADB82840,14
14,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.365,51.3762",12.365,51.3762,0xE6100000010CAA60545227B049407B14AE47E1BA2840,15
15,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.371,51.3761",12.371,51.3761,0xE6100000010C4703780B24B04940CBA145B6F3BD2840,16
16,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3768,51.3759",12.3768,51.3759,0xE6100000010C8048BF7D1DB04940FE43FAEDEBC02840,17
17,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.38,51.3758",12.38,51.3758,0xE6100000010C1CEBE2361AB04940C3F5285C8FC22840,18
18,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3857,51.3761",12.3857,51.3761,0xE6100000010C4703780B24B0494068226C787AC52840,19
19,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3904,51.3762",12.3904,51.3762,0xE6100000010CAA60545227B0494080B74082E2C72840,20
20,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3905,51.3762",12.3905,51.3762,0xE6100000010CAA60545227B049400E2DB29DEFC72840,21
21,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3906,51.3779",12.3906,51.3779,0xE6100000010C4694F6065FB049409CA223B9FCC72840,22
22,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3881,51.3829",12.3881,51.3829,0xE6100000010CB7D100DE02B14940BB270F0BB5C62840,23
23,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3909,51.3883",12.3909,51.3883,0xE6100000010CB6847CD0B3B149404703780B24C82840,24
24,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3922,51.3934",12.3922,51.3934,0xE6100000010C8A1F63EE5AB249407FFB3A70CEC82840,25
25,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.3899,51.3983",12.3899,51.3983,0xE6100000010C97FF907EFBB24940BA6B09F9A0C72840,26
26,000010b0-8ec1-11ed-9789-7d5de4b4dd66,"12.3243,51.3745;12.324,51.3757;12.3232,51.3768;12.3237,51.3792;12.3255,51.3788;12.3306,51.3773;12.3357,51.3756;12.3404,51.374;12.344,51.3749;12.344,51.3749;12.3466,51.3752;12.3521,51.3751;12.3576,51.3749;12.3607,51.3756;12.365,51.3762;12.371,51.3761;12.3768,51.3759;12.38,51.3758;12.3857,51.3761;12.3904,51.3762;12.3905,51.3762;12.3906,51.3779;12.3881,51.3829;12.3909,51.3883;12.3922,51.3934;12.3899,51.3983;12.392,51.4;12.3928,51.4001;12.3977,51.3993;12.401,51.4;12.401,51.3997;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998;12.4011,51.3998",Nord,4,"12.392,51.4",12.392,51.4,0xE6100000010C3333333333B3494062105839B4C82840,27
