,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list,famer_resolution_from,famer_resolution_to,famer_megapixel
62,5f3ba61e3fd5b671b220067e,www.price-hunt.com,"virb hd\,virbhd",,/,/,garminvirbhd,,,5.3,3.2,177.0,CMOS,garmin,,,/
63,5f3ba61e3fd5b671b2200686,www.price-hunt.com,ixus150,150,/,/,canonixus150,4,8,9.5,5.4,130.0,CCD,canon,,,/
64,5f3ba61e3fd5b671b2200556,www.price-hunt.com,ixus135,135,/,/,canonixus135,4,8,9.2,5.2,134.0,CCD,canon,,,/
65,5f3ba61e3fd5b671b2200558,www.price-hunt.com,dv4500,4500,/,/,aiptekdv4500,,,21.5,17.2,900.0,CMOS,aiptek,,,/
66,5f3ba61e3fd5b671b2200563,www.price-hunt.com,ixus155,155,/,/,canonixus155,,10,0.0,0.0,142.0,CCD,canon,1280.0,720.0,/
67,5f3ba61e3fd5b671b220056d,www.price-hunt.com,100ee,100,/,/,olympussp100ee,200,50,0.0,0.0,589.0,CMOS,olympus,1920.0,1080.0,/
68,5f3ba61e3fd5b671b2200575,www.price-hunt.com,stylus1,1,/,/,olympusstylus1,,10.7,11.6,8.7,402.0,CMOS,olympus,,,/
69,5f3ba61e3fd5b671b220059c,www.price-hunt.com,vg170,170,/,/,olympusvg170,4,5,10.3,6.2,147.0,CCD,olympus,,,/
70,5f3ba61e3fd5b671b22005b2,www.price-hunt.com,p600,600,/,/,nikoncoolpixp600,4,60,12.5,8.5,565.0,CMOS,nikon,,,/
71,5f3ba61e3fd5b671b22005d9,www.price-hunt.com,mv800,800,/,/,samsungmv800,1,5,9.2,5.6,130.0,CCD,samsung,,,/
72,5f3ba61e3fd5b671b22005de,www.price-hunt.com,w570,570,/,/,sonycybershotdscw570,10,5,0.0,0.0,100.0,CCD,sony,,,/
73,5f3ba61e3fd5b671b22005e2,www.price-hunt.com,ixus510,510,/,/,canonixus510,4,12,8.5,5.3,163.0,CMOS,canon,,,/
74,5f3ba61e3fd5b671b22005e8,www.price-hunt.com,j1,1,/,/,nikon1j1,,,10.6,6.1,277.0,CMOS,nikon,,,/
75,5f3ba61e3fd5b671b22005ee,www.price-hunt.com,fx78,78,/,/,panasoniclumixfx78,4,5,9.9,5.5,142.0,CCD,panasonic,,,/
76,5f3ba61e3fd5b671b22005f0,www.price-hunt.com,a58y,58,/,/,sonyalphaslta58y,,,12.8,9.5,492.0,CCD,sony,,,/
77,5f3ba61e3fd5b671b22005f0,www.price-hunt.com,a58y,58,/,/,sonyalphaslta58y,,,12.8,9.5,492.0,CCD,sony,,,/
78,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
79,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
80,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
81,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
82,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
83,5f3ba61e3fd5b671b22005f1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1922.0,1080.0,/
84,5f3ba61e3fd5b671b22005f7,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
85,5f3ba61e3fd5b671b22005f7,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
86,5f3ba61e3fd5b671b22005f7,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
87,5f3ba61e3fd5b671b22005f7,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
88,5f3ba61e3fd5b671b2200600,www.price-hunt.com,p340,340,/,/,nikoncoolpixp340,4,5,10.3,5.8,194.0,CMOS,nikon,,,/
89,5f3ba61e3fd5b671b220062b,www.price-hunt.com,hs28exr,28,/,/,fujifilmfinepixhs28exr,2,30,13.0,9.0,730.0,Exr CMOS,fujifilm,,,/
90,5f3ba61e3fd5b671b2200634,www.price-hunt.com,a2600,2600,/,/,canonpowershota2600,4,5,9.7,5.6,135.0,CCD,canon,,,/
91,5f3ba61e3fd5b671b220065b,www.price-hunt.com,ilce7,7,/,/,sonyilce7,2,,12.6,9.4,474.0,Exmor CMOS,sony,,,/
92,5f3ba61e3fd5b671b2200661,www.price-hunt.com,wg10,10,/,/,pentaxwg10,6.7,5,11.4,5.8,167.0,CCD,pentax,,,/
93,5f3ba61e3fd5b671b220066f,www.price-hunt.com,pj340e,340,/,/,sonyhdrpj340e,350,30,0.0,0.0,215.0,CMOS,sony,1920.0,1080.0,/
94,5f3ba61e3fd5b671b220066f,www.price-hunt.com,pj340e,340,/,/,sonyhdrpj340e,350,30,0.0,0.0,215.0,CMOS,sony,1920.0,1080.0,/
95,5f3ba61e3fd5b671b2200678,www.price-hunt.com,sx240,240,/,/,canonpowershotsx240,4,20,10.6,6.1,224.0,CMOS,canon,,,/
96,5f3ba61e3fd5b671b220067d,www.price-hunt.com,5000y,5000,/,/,sonyilce5000y,4,,10.9,6.2,269.0,Exmor aps HD CMOS,sony,,,/
97,5f3ba61e3fd5b671b220067d,www.price-hunt.com,5000y,5000,/,/,sonyilce5000y,4,,10.9,6.2,269.0,Exmor aps HD CMOS,sony,,,/
98,5f3ba61e3fd5b671b2200680,www.price-hunt.com,d3s,3,/,/,nikond3s,,,15.9,15.7,1240.0,CMOS,nikon,,,/
99,5f3ba61e3fd5b671b2200682,www.price-hunt.com,a99v,99,/,/,sonyalphaslta99v,,,14.7,11.1,,Exmor CMOS,sony,,,/
100,5f3ba61e3fd5b671b220068a,www.price-hunt.com,a77vm,77,/,/,sonyalphaslta77vm,,,14.2,10.4,,Exmor aps HD CMOS,sony,,,/
101,5f3ba61e3fd5b671b220068f,www.price-hunt.com,fx68,68,/,/,panasoniclumixdmcfx68,4,5,9.7,5.4,145.0,CCD,panasonic,,,/
102,5f3ba61e3fd5b671b2200697,www.price-hunt.com,l320,320,/,/,nikoncoolpixl320,4,26,11.1,7.6,430.0,CCD,nikon,,,/
103,5f3ba61e3fd5b671b2200565,www.price-hunt.com,1dx,1,/,/,canoneos1dx,,,15.8,16.3,1340.0,CMOS,canon,,,/
104,5f3ba61e3fd5b671b220057f,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
105,5f3ba61e3fd5b671b220057f,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
106,5f3ba61e3fd5b671b220057f,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
107,5f3ba61e3fd5b671b220057f,www.price-hunt.com,1200d,1200,/,/,canoneos1200d,,,0.5,0.3,480.0,CMOS,canon,,,/
108,5f3ba61e3fd5b671b220059e,www.price-hunt.com,d7100,7100,/,/,nikond7100,,,13.5,10.6,765.0,CMOS,nikon,,,/
109,5f3ba61e3fd5b671b22005b0,www.price-hunt.com,w630,630,/,/,sonydscw630,20,5,9.1,5.2,116.0,Super had CCD,sony,,,/
110,5f3ba61e3fd5b671b22005b1,www.price-hunt.com,620uz,620,/,/,olympussp620uz,4,21,10.9,7.4,435.0,CCD,olympus,,,/
111,5f3ba61e3fd5b671b22005b4,www.price-hunt.com,hx7v,7,/,/,sonycybershotdschx7v,40,10,10.1,5.7,208.0,Exr CMOS,sony,,,/
112,5f3ba61e3fd5b671b22005bd,www.price-hunt.com,ixus255,255,/,/,canonixus255,4,10,9.7,5.6,,CMOS,canon,,,/
113,5f3ba61e3fd5b671b22005bf,www.price-hunt.com,l30,30,/,/,nikoncoolpixl30,4,5,9.5,6.0,164.0,CCD,nikon,1280.0,720.0,/
114,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
115,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
116,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
117,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
118,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
119,5f3ba61e3fd5b671b22005c1,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1440.0,1080.0,/
120,5f3ba61e3fd5b671b22005c9,www.price-hunt.com,s8100,8100,/,/,nikoncoolpixs8100,4,10,10.4,5.9,184.0,Bsi CMOS,nikon,,,/
121,5f3ba61e3fd5b671b22005d0,www.price-hunt.com,wb600,600,/,/,samsungwb600,1.0,15,10.6,6.0,210.0,CCD,samsung,,,/
122,5f3ba61e3fd5b671b22005d1,www.price-hunt.com,p100,100,/,/,nikoncoolpixp100,4,26,11.4,8.2,481.0,CMOS,nikon,,,/
123,5f3ba61e3fd5b671b22005ff,www.price-hunt.com,a57k,57,/,/,sonyalphaa57k,4,,13.2,9.7,539.0,HD CMOS,sony,,,/
124,5f3ba61e3fd5b671b2200605,www.price-hunt.com,st30,30,/,/,samsungst30,1.0,,8.2,5.1,86.0,CCD,samsung,,,/
125,5f3ba61e3fd5b671b2200608,www.price-hunt.com,l330,330,/,/,nikoncoolpixl330,4,26,11.1,7.6,430.0,CCD,nikon,,,/
126,5f3ba61e3fd5b671b220060e,www.price-hunt.com,efina,,/,/,pentaxefinapoint,5,5,8.7,5.4,108.0,CCD,pentax,,,/
127,5f3ba61e3fd5b671b220060e,www.price-hunt.com,efina,,/,/,pentaxefinapoint,5,5,8.7,5.4,108.0,CCD,pentax,,,/
128,5f3ba61e3fd5b671b2200627,www.price-hunt.com,tx1,1,/,/,sonycybershotdsctx1,8,4,0.0,0.0,130.0,CCD,sony,,,/
129,5f3ba61e3fd5b671b2200635,www.price-hunt.com,spz1,1,/,/,kodakpixprospz1,6,3,5.6,11.0,,CMOS,kodak,,,/
130,5f3ba61e3fd5b671b220064a,www.price-hunt.com,w380,380,/,/,sonycybershotdscw380,10,5,0.0,0.0,108.0,CCD,sony,,,/
131,5f3ba61e3fd5b671b220064e,www.price-hunt.com,rx100m3,100,/,/,sonydscrx100m3,44,2.9,10.1,5.8,290.0,Exmor r CMOS,sony,,,/
132,5f3ba61e3fd5b671b220064e,www.price-hunt.com,rx100m3,100,/,/,sonydscrx100m3,44,2.9,10.1,5.8,290.0,Exmor r CMOS,sony,,,/
133,5f3ba61e3fd5b671b2200660,www.price-hunt.com,x5,5,/,/,pentaxx5,7.2,26,11.9,8.6,598.0,CMOS,pentax,,,/
134,5f3ba61e3fd5b671b2200673,www.price-hunt.com,az361,361,/,/,kodakpixproaz361,4,36,0.0,0.0,416.0,CCD,kodak,1280.0,720.0,/
135,5f3ba61e3fd5b671b2200676,www.price-hunt.com,h101,101,/,/,panasonicsdrh101,100,70,5.5,6.4,273.0,CCD,panasonic,,,/
136,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
137,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
138,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
139,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
140,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
141,5f3ba61e3fd5b671b2200679,www.price-hunt.com,pj240e,240,/,/,sonyhdrpj240e,320,27,0.0,0.0,210.0,CMOS,sony,1280.0,720.0,/
142,5f3ba61e3fd5b671b220068d,www.price-hunt.com,s4800,4800,/,/,fujifilmfinepixs4800,7.2,30,12.2,9.3,518.0,CCD,fujifilm,,,/
143,5f3ba61e3fd5b671b2200690,www.price-hunt.com,f5,5,/,/,panasoniclumixdmcf5,4,5,9.7,5.8,121.0,CCD,panasonic,,,/
144,5f3ba61e3fd5b671b2200557,www.price-hunt.com,f3,3,/,/,panasoniclumixdmcf3,4,4,9.5,5.3,110.0,,panasonic,,,/
145,5f3ba61e3fd5b671b2200559,www.price-hunt.com,as30v,30,/,/,sonyhdras30v,,,2.4,4.7,90.0,Exr CMOS,sony,,,/
146,5f3ba61e3fd5b671b2200559,www.price-hunt.com,as30v,30,/,/,sonyhdras30v,,,2.4,4.7,90.0,Exr CMOS,sony,,,/
147,5f3ba61e3fd5b671b220055f,www.price-hunt.com,pj380e,380,/,/,sonyhdrpj380e,350,30,5.7,5.7,210.0,Exr CMOS,sony,,,/
148,5f3ba61e3fd5b671b2200561,www.price-hunt.com,pj540e,540,/,/,sonyhdrpj540e,350,30,0.0,0.0,325.0,CMOS,sony,1280.0,720.0,/
149,5f3ba61e3fd5b671b2200561,www.price-hunt.com,pj540e,540,/,/,sonyhdrpj540e,350,30,0.0,0.0,325.0,CMOS,sony,1280.0,720.0,/
150,5f3ba61e3fd5b671b220058c,www.price-hunt.com,5000y,5000,/,/,sonyilce5000y,4,,10.9,6.2,269.0,Exmor aps HD CMOS,sony,,,/
151,5f3ba61e3fd5b671b220058c,www.price-hunt.com,5000y,5000,/,/,sonyilce5000y,4,,10.9,6.2,269.0,Exmor aps HD CMOS,sony,,,/
152,5f3ba61e3fd5b671b220058e,www.price-hunt.com,ixus510,510,/,/,canondigitalixus510,4,12,8.5,5.3,163.0,CMOS,canon,,,/
153,5f3ba61e3fd5b671b2200599,www.price-hunt.com,vr320,320,/,/,olympusvr320,,,0.0,0.0,,,olympus,,,/
154,5f3ba61e3fd5b671b22005a1,www.price-hunt.com,ixus125,125,/,/,canonixus125,4,5,9.3,5.7,135.0,CMOS,canon,,,/
155,5f3ba61e3fd5b671b22005a5,www.price-hunt.com,k30,30,/,/,pentaxk30,,,12.9,9.6,650.0,CMOS,pentax,,,/
156,5f3ba61e3fd5b671b22005a5,www.price-hunt.com,k30,30,/,/,pentaxk30,,,12.9,9.6,649.0,CMOS,pentax,,,/
157,5f3ba61e3fd5b671b22005a5,www.price-hunt.com,k30,30,/,/,pentaxk30,,,12.9,9.6,650.0,CMOS,pentax,,,/
158,5f3ba61e3fd5b671b22005a5,www.price-hunt.com,k30,30,/,/,pentaxk30,,,12.9,9.6,590.0,CMOS,pentax,,,/
159,5f3ba61e3fd5b671b22005ae,www.price-hunt.com,s02,02,/,/,nikoncoolpixs02,4,3,7.7,5.1,100.0,CMOS,nikon,,,/
160,5f3ba61e3fd5b671b22005b6,www.price-hunt.com,tz25,25,/,/,panasoniclumixdmctz25,4,16,10.4,5.7,208.0,Mos,panasonic,,,/
161,5f3ba61e3fd5b671b22005c2,www.price-hunt.com,jz100,100,/,/,fujifilmfinepixjz100,6.7,8,10.0,5.5,129.0,CCD,fujifilm,,,/
162,5f3ba61e3fd5b671b22005c6,www.price-hunt.com,jz700,700,/,/,fujifilmfinepixjz700,2,8,9.9,5.7,134.0,CMOS,fujifilm,,,/
163,5f3ba61e3fd5b671b22005e5,www.price-hunt.com,s71,71,/,/,panasonicsdrs71,100,70,5.4,6.4,212.0,CCD,panasonic,,,/
164,5f3ba61e3fd5b671b22005ec,www.price-hunt.com,vg180,180,/,/,olympusstylusvg180,4,5,9.5,5.8,122.0,CCD,olympus,,,/
165,5f3ba61e3fd5b671b220060d,www.price-hunt.com,sx45e,45,/,/,sonydcrsx45e,2000,60,5.2,5.7,230.0,Advanced had CCD,sony,,,/
166,5f3ba61e3fd5b671b220060f,www.price-hunt.com,pl120,120,/,/,samsungpl120,1.0,5,9.4,5.4,110.0,CCD,samsung,,,/
167,5f3ba61e3fd5b671b2200611,www.price-hunt.com,550d,550,/,/,canoneos550d,1.5,,12.8,9.7,475.0,CMOS,canon,,,/
168,5f3ba61e3fd5b671b220061a,www.price-hunt.com,zr3,3,/,/,panasoniclumixdmczr3,4,8,9.7,5.4,159.0,CCD,panasonic,,,/
169,5f3ba61e3fd5b671b2200624,www.price-hunt.com,tg3,3,/,/,olympustg3,16,4,0.0,0.0,247.0,CMOS,olympus,,,/
