key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba6213fd5b671b2205353,23,www.shopbot.com.au,s32,32,/,/,nikoncoolpixs32,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205364,24,www.shopbot.com.au,700d,700,/,/,canoneos700d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205367,25,www.shopbot.com.au,f300exr,300,/,/,fujifilmfinepixf300exr,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b2205379,26,www.shopbot.com.au,xe1,1,/,/,fujifilmxe1,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b22053a5,27,www.shopbot.com.au,j4,4,/,/,nikon1j4,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053a7,28,www.shopbot.com.au,60d,60,/,/,canoneos60d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22053be,29,www.shopbot.com.au,dmcgx7,7,/,/,panasoniclumixdmcgx7,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053fd,30,www.shopbot.com.au,d3200,3200,/,/,nikond3200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205406,31,www.shopbot.com.au,g15,15,/,/,canonpowershotg15,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220540b,32,www.shopbot.com.au,dscwx300,300,/,/,sonycybershotdscwx300,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b220540f,33,www.shopbot.com.au,sz14,14,/,/,olympussz14,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b220541b,34,www.shopbot.com.au,dmcg10,10,/,/,panasoniclumixdmcg10,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b220541d,35,www.shopbot.com.au,6d,6,/,/,canoneos6d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205446,36,www.shopbot.com.au,dmcsz5,5,/,/,panasoniclumixdmcsz5,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b220544a,37,www.shopbot.com.au,vr350,350,/,/,olympusvr350,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205456,38,www.shopbot.com.au,ks1,1,/,/,pentaxks1,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b2205458,39,www.shopbot.com.au,dscw690,690,/,/,sonycybershotdscw690,/,10,9.4,5.6,142,/,sony
5f3ba6213fd5b671b220545b,40,www.shopbot.com.au,d3100,3100,/,/,nikond3100,/,,12.4,9.6,505,/,nikon
5f3ba6213fd5b671b220545e,41,www.shopbot.com.au,xt1,1,/,/,fujifilmxt1,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b2205463,42,www.shopbot.com.au,sx520,520,/,/,canonpowershotsx520,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220546e,43,www.shopbot.com.au,5d,5-3,/,/,canoneos5d,/,,15.2,11.6,950,/,canon
5f3ba6213fd5b671b2205473,44,www.shopbot.com.au,dsch90,90,/,/,sonycybershotdsch90,/,16,10.5,6.0,222,/,sony
5f3ba6213fd5b671b2205474,45,www.shopbot.com.au,dv150f,150,/,/,samsungdv150f,/,,0.0,0.0,,/,samsung
5f3ba6213fd5b671b2205478,46,www.shopbot.com.au,k30,30,/,/,pentaxk30,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b2205480,47,www.shopbot.com.au,500d,500,/,/,canoneos500d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205491,48,www.shopbot.com.au,typ701,701,/,/,leicattyp701,/,,0.0,0.0,,/,leica
5f3ba6213fd5b671b2205493,49,www.shopbot.com.au,epl3,3,/,/,olympuspenepl3,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b220529f,50,www.shopbot.com.au,g16,16,/,/,canonpowershotg16,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052a0,51,www.shopbot.com.au,dmc3d1,3,/,/,panasoniclumixdmc3d1,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22052c8,52,www.shopbot.com.au,j1,1,/,/,nikon1j1,/,,10.6,6.1,234,/,nikon
5f3ba6213fd5b671b22052ca,53,www.shopbot.com.au,nex5r,5,/,/,sonyalphanex5r,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22052cc,54,www.shopbot.com.au,ixus500,500,/,/,canonixus500,/,12,8.7,5.4,155,/,canon
5f3ba6213fd5b671b22052d8,55,www.shopbot.com.au,slta57,57,/,/,sonyslta57,/,,13.2,9.8,618,/,sony
5f3ba6213fd5b671b22052e1,56,www.shopbot.com.au,70d,70,/,/,canoneos70d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052e8,57,www.shopbot.com.au,1100d,1100,/,/,canoneos1100d,/,,13.0,10.0,495,/,canon
5f3ba6213fd5b671b22052f4,58,www.shopbot.com.au,700d,700,/,/,canoneos700d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052f8,59,www.shopbot.com.au,1200d,1200,/,/,canoneos1200d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220532e,60,www.shopbot.com.au,dscw810,810,/,/,sonycybershotdscw810,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205334,61,www.shopbot.com.au,dschx200v,200,/,/,sonycybershotdschx200v,/,30,12.2,8.7,583,/,sony
5f3ba6213fd5b671b2205347,62,www.shopbot.com.au,xp150,150,/,/,fujifilmfinepixxp150,/,5,10.3,7.1,205,/,fujifilm
5f3ba6213fd5b671b220535d,63,www.shopbot.com.au,70d,70,/,/,canoneos70d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220537d,64,www.shopbot.com.au,s3500,3500,/,/,nikoncoolpixs3500,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205388,65,www.shopbot.com.au,em10,10,/,/,olympusomdem10,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b220538e,66,www.shopbot.com.au,sx50,50,/,/,canonpowershotsx50,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22053a3,67,www.shopbot.com.au,g1,1-2,/,/,canonpowershotg1,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22053b2,68,www.shopbot.com.au,dmcft1,1,/,/,panasoniclumixdmcft1,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053bf,69,www.shopbot.com.au,d5200,5200,/,/,nikond5200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053c2,70,www.shopbot.com.au,q,,/,/,pentaxq,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b22053ce,71,www.shopbot.com.au,dsch7,7,/,/,sonydsch7,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22053d3,72,www.shopbot.com.au,s2950,2950,/,/,fujifilmfinepixs2950,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b22053d9,73,www.shopbot.com.au,p340,340,/,/,nikoncoolpixp340,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053dc,74,www.shopbot.com.au,p520,520,/,/,nikoncoolpixp520,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053de,75,www.shopbot.com.au,dmcgf5,5,/,/,panasoniclumixdmcgf5,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053e8,76,www.shopbot.com.au,sx600,600,/,/,canonpowershotsx600,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22053ec,77,www.shopbot.com.au,l810,810,/,/,nikoncoolpixl810,/,26,11.1,7.6,430,/,nikon
5f3ba6213fd5b671b22053f2,78,www.shopbot.com.au,slta65,65,/,/,sonyalphaslta65,/,,13.2,9.7,622,/,sony
5f3ba6213fd5b671b2205402,79,www.shopbot.com.au,d3200,3200,/,/,nikond3200,/,,12.5,9.6,505,/,nikon
5f3ba6213fd5b671b2205405,80,www.shopbot.com.au,70d,70,/,/,canoneos70d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205410,81,www.shopbot.com.au,s9200,9200,/,/,nikoncoolpixs9200,/,18,108.7,59.8,209,/,nikon
5f3ba6213fd5b671b2205426,82,www.shopbot.com.au,l29,29,/,/,nikoncoolpixl29,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205436,83,www.shopbot.com.au,em5,5,/,/,olympusomdem5,/,,12.2,8.9,425,/,olympus
5f3ba6213fd5b671b2205451,84,www.shopbot.com.au,slta57,57,/,/,sonyslta57,/,,13.2,9.8,618,/,sony
5f3ba6213fd5b671b2205453,85,www.shopbot.com.au,xpro1,1,/,/,fujifilmxpro1,/,,14.0,8.2,450,/,fujifilm
5f3ba6213fd5b671b2205459,86,www.shopbot.com.au,wg1,1,/,/,pentaxoptiowg1,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b2205466,87,www.shopbot.com.au,epl7,7,/,/,olympuspenepl7,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205468,88,www.shopbot.com.au,100d,100,/,/,canoneos100d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205477,89,www.shopbot.com.au,dsch9,9,/,/,sonydsch9,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205486,90,www.shopbot.com.au,5d,5-3,/,/,canoneos5d,/,,15.2,11.6,950,/,canon
5f3ba6213fd5b671b220549d,91,www.shopbot.com.au,7d,7,/,/,canoneos7d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052b2,92,www.shopbot.com.au,1200d,1200,/,/,canoneos1200d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052b5,93,www.shopbot.com.au,5d,5-3,/,/,canoneos5d,/,,15.2,11.6,950,/,canon
5f3ba6213fd5b671b22052bf,94,www.shopbot.com.au,k5,5-2,/,/,pentaxk5,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b22052d2,95,www.shopbot.com.au,dscs930,930,/,/,sonycybershotdscs930,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22052f0,96,www.shopbot.com.au,exzr1000,1000,/,/,casioexilimexzr1000,/,,0.0,0.0,,/,casio
5f3ba6213fd5b671b22052f6,97,www.shopbot.com.au,d3200,3200,/,/,nikond3200,/,,12.5,9.6,505,/,nikon
5f3ba6213fd5b671b220530b,98,www.shopbot.com.au,dmcsz8,8,/,/,panasoniclumixdmcsz8,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b2205322,99,www.shopbot.com.au,60d,60,/,/,canoneos60d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205328,100,www.shopbot.com.au,stylus1,1,/,/,olympusstylus1,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205335,101,www.shopbot.com.au,alpha7,7,/,/,sonyalpha7,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205348,102,www.shopbot.com.au,hs50,50,/,/,fujifilmfinepixhs50,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b2205370,103,www.shopbot.com.au,nx30,30,/,/,samsungnx30,/,,0.0,0.0,,/,samsung
5f3ba6213fd5b671b22053ab,104,www.shopbot.com.au,dmcg3,3,/,/,panasoniclumixdmcg3,/,,11.5,8.4,336,/,panasonic
5f3ba6213fd5b671b22053af,105,www.shopbot.com.au,dmcft25,25,/,/,panasoniclumixdmcft25,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053c6,106,www.shopbot.com.au,slta99,99,/,/,sonyslta99,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22053da,107,www.shopbot.com.au,5d,5-3,/,/,canoneos5d,/,,15.2,11.6,950,/,canon
5f3ba6213fd5b671b22053e1,108,www.shopbot.com.au,100d,100,/,/,canoneos100d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205403,109,www.shopbot.com.au,f770exr,770,/,/,fujifilmfinepixf770exr,/,20,10.5,6.3,234,/,fujifilm
5f3ba6213fd5b671b220540a,110,www.shopbot.com.au,dmclf1,1,/,/,panasoniclumixdmclf1,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b2205411,111,www.shopbot.com.au,d3100,3100,/,/,nikond3100,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205417,112,www.shopbot.com.au,sx40,40,/,/,canonpowershotsx40,/,35,12.3,9.2,600,/,canon
5f3ba6213fd5b671b220541a,113,www.shopbot.com.au,tough6010,6010,/,/,olympusmjutough6010,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205429,114,www.shopbot.com.au,700d,700,/,/,canoneos700d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220543d,115,www.shopbot.com.au,ep5,5,/,/,olympuspenep5,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205444,116,www.shopbot.com.au,d5300,5300,/,/,nikond5300,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205448,117,www.shopbot.com.au,60d,60,/,/,canoneos60d,/,,14.5,10.6,755,/,canon
5f3ba6213fd5b671b2205470,118,www.shopbot.com.au,d5300,5300,/,/,nikond5300,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b220547c,119,www.shopbot.com.au,600d,600,/,/,canoneos600d,/,,13.3,10.0,570,/,canon
5f3ba6213fd5b671b220547d,120,www.shopbot.com.au,xz1,1,/,/,olympusxz1,/,4,11.1,6.5,275,/,olympus
5f3ba6213fd5b671b220547e,121,www.shopbot.com.au,wb250f,250,/,/,samsungwb250f,/,,0.0,0.0,,/,samsung
5f3ba6213fd5b671b220548f,122,www.shopbot.com.au,s120,120,/,/,canonpowershots120,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205499,123,www.shopbot.com.au,dscw350,350,/,/,sonycybershotdscw350,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b220549b,124,www.shopbot.com.au,s4800,4800,/,/,fujifilmfinepixs4800,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b220529e,125,www.shopbot.com.au,nx300,300,/,/,samsungnx300,/,,0.0,0.0,,/,samsung
5f3ba6213fd5b671b22052be,126,www.shopbot.com.au,g7x,7,/,/,canonpowershotg7x,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052ce,127,www.shopbot.com.au,dsctx5,5,/,/,sonycybershotdsctx5,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22052cf,128,www.shopbot.com.au,7d,7,/,/,canoneos7d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052d0,129,www.shopbot.com.au,7d,7-2,/,/,canoneos7d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052d6,130,www.shopbot.com.au,100d,100,/,/,canoneos100d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052db,131,www.shopbot.com.au,p70,70,/,/,pentaxoptiop70,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b22052de,132,www.shopbot.com.au,dmcft4,4,/,/,panasoniclumixdmcft4,/,46,10.3,6.4,197,/,panasonic
5f3ba6213fd5b671b22052e4,133,www.shopbot.com.au,z712,712,/,/,kodakeasysharez712,/,,0.0,0.0,,/,kodak
5f3ba6213fd5b671b22052ea,134,www.shopbot.com.au,d5200,5200,/,/,nikond5200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22052fb,135,www.shopbot.com.au,j3,3,/,/,nikon1j3,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22052ff,136,www.shopbot.com.au,dscw710,710,/,/,sonycybershotdscw710,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205305,137,www.shopbot.com.au,xpro1,1,/,/,fujifilmxpro1,/,,14.0,8.2,450,/,fujifilm
5f3ba6213fd5b671b220530c,138,www.shopbot.com.au,a3000,3000,/,/,sonyalphaa3000,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205310,139,www.shopbot.com.au,x100t,100,/,/,fujifilmx100t,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b220531c,140,www.shopbot.com.au,j1,1,/,/,nikon1j1,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205332,141,www.shopbot.com.au,dmcgh4,4,/,/,panasoniclumixdmcgh4,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b2205333,142,www.shopbot.com.au,700d,700,/,/,canoneos700d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205340,143,www.shopbot.com.au,60d,60,/,/,canoneos60d,/,,14.5,10.6,755,/,canon
5f3ba6213fd5b671b2205355,144,www.shopbot.com.au,em10,10,/,/,olympusomdem10,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b220535f,145,www.shopbot.com.au,s3300,3300,/,/,nikoncoolpixs3300,/,6,9.5,5.8,128,/,nikon
5f3ba6213fd5b671b220536d,146,www.shopbot.com.au,dmcgf2,2,/,/,panasoniclumixdmcgf2,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b220536f,147,www.shopbot.com.au,d3100,3100,/,/,nikond3100,/,,12.4,9.6,505,/,nikon
5f3ba6213fd5b671b2205383,148,www.shopbot.com.au,d7000,7000,/,/,nikond7000,/,,13.2,10.5,780,/,nikon
5f3ba6213fd5b671b220539a,149,www.shopbot.com.au,nexf3,3,/,/,sonyalphanexf3,/,,11.7,6.7,314,/,sony
5f3ba6213fd5b671b22053bd,150,www.shopbot.com.au,e5,5,/,/,olympuse5,/,,14.3,11.7,800,/,olympus
5f3ba6213fd5b671b22053ca,151,www.shopbot.com.au,d800,800,/,/,nikond800,/,,14.6,12.3,900,/,nikon
5f3ba6213fd5b671b22053cd,152,www.shopbot.com.au,dmcgh3,3,/,/,panasoniclumixdmcgh3,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053d0,153,www.shopbot.com.au,d5300,5300,/,/,nikond5300,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053d1,154,www.shopbot.com.au,dmcg6,6,/,/,panasoniclumixdmcg6,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22053dd,155,www.shopbot.com.au,dmcsz1,1,/,/,panasoniclumixdmcsz1,/,10,9.9,5.9,131,/,panasonic
5f3ba6213fd5b671b22053eb,156,www.shopbot.com.au,em5,5,/,/,olympusomdem5,/,,12.2,8.9,425,/,olympus
5f3ba6213fd5b671b22053f9,157,www.shopbot.com.au,sl300,300,/,/,fujifilmfinepixsl300,/,30,12.2,9.3,510,/,fujifilm
5f3ba6213fd5b671b220540c,158,www.shopbot.com.au,xm1,1,/,/,fujifilmxm1,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b2205413,159,www.shopbot.com.au,nexf3,3,/,/,sonyalphanexf3,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205422,160,www.shopbot.com.au,s6400,6400,/,/,nikoncoolpixs6400,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205455,161,www.shopbot.com.au,dschx300,300,/,/,sonycybershotdschx300,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b220545a,162,www.shopbot.com.au,650d,650,/,/,canoneos650d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205479,163,www.shopbot.com.au,em10,10,/,/,olympusomdem10,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b220547f,164,www.shopbot.com.au,ex10,10,/,/,casioexilimex10,/,,0.0,0.0,,/,casio
5f3ba6213fd5b671b2205485,165,www.shopbot.com.au,dmcfh8,8,/,/,panasoniclumixdmcfh8,/,5,9.6,5.7,123,/,panasonic
5f3ba6213fd5b671b220548b,166,www.shopbot.com.au,p310,310,/,/,nikoncoolpixp310,/,42,10.3,5.8,194,/,nikon
5f3ba6213fd5b671b2205495,167,www.shopbot.com.au,nx300,300,/,/,samsungnx300,/,,0.0,0.0,,/,samsung
5f3ba6213fd5b671b22052a4,168,www.shopbot.com.au,d3200,3200,/,/,nikond3200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22052a7,169,www.shopbot.com.au,7d,7-2,/,/,canoneos7d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052ab,170,www.shopbot.com.au,dmctz30,30,/,/,panasoniclumixdmctz30,/,20,10.5,5.9,206,/,panasonic
5f3ba6213fd5b671b22052ba,171,www.shopbot.com.au,dmcg6,6,/,/,panasoniclumixdmcg6,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22052bc,172,www.shopbot.com.au,epl5,5,/,/,olympuspenepl5,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b22052c1,173,www.shopbot.com.au,600d,600,/,/,canoneos600d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b22052da,174,www.shopbot.com.au,sp100,100,/,/,olympusstylussp100,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b22052e2,175,www.shopbot.com.au,dscwx350,350,/,/,sonycybershotdscwx350,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22052e3,176,www.shopbot.com.au,d7000,7000,/,/,nikond7000,/,,13.2,10.5,780,/,nikon
5f3ba6213fd5b671b22052e9,177,www.shopbot.com.au,dmcts5,5,/,/,panasoniclumixdmcts5,/,,0.0,0.0,,/,panasonic
5f3ba6213fd5b671b22052f2,178,www.shopbot.com.au,t200,200,/,/,fujifilmfinepixt200,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b22052f3,179,www.shopbot.com.au,dscw830,830,/,/,sonycybershotdscw830,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b2205317,180,www.shopbot.com.au,d610,610,/,/,nikond610,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b220531a,181,www.shopbot.com.au,dmcgx1,1,/,/,panasoniclumixdmcgx1,/,,11.6,6.8,318,/,panasonic
5f3ba6213fd5b671b220531d,182,www.shopbot.com.au,q7,7,/,/,pentaxq7,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b2205343,183,www.shopbot.com.au,650d,650,/,/,canoneos650d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b220534b,184,www.shopbot.com.au,k3,3,/,/,pentaxk3,/,,0.0,0.0,,/,pentax
5f3ba6213fd5b671b2205354,185,www.shopbot.com.au,tg2,2,/,/,olympustoughtg2,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205363,186,www.shopbot.com.au,650d,650,/,/,canoneos650d,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205366,187,www.shopbot.com.au,d5200,5200,/,/,nikond5200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b220536e,188,www.shopbot.com.au,ixus145,145,/,/,canonixus145,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205375,189,www.shopbot.com.au,d5200,5200,/,/,nikond5200,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b2205384,190,www.shopbot.com.au,x,,/,/,leicaxvario,/,,0.0,0.0,,/,leica
5f3ba6213fd5b671b220538a,191,www.shopbot.com.au,dscrx100,100-3,/,/,sonycybershotdscrx100,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22053b7,192,www.shopbot.com.au,xa1,1,/,/,fujifilmxa1,/,,0.0,0.0,,/,fujifilm
5f3ba6213fd5b671b22053c0,193,www.shopbot.com.au,s6800,6800,/,/,nikoncoolpixs6800,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053c7,194,www.shopbot.com.au,slta65,65,/,/,sonyalphaslta65,/,,0.0,0.0,,/,sony
5f3ba6213fd5b671b22053d7,195,www.shopbot.com.au,d750,750,/,/,nikond750,/,,0.0,0.0,,/,nikon
5f3ba6213fd5b671b22053e6,196,www.shopbot.com.au,light,,/,/,lytrolightfield,/,,0.0,0.0,,/,lytro
5f3ba6213fd5b671b22053f6,197,www.shopbot.com.au,tg320,320,/,/,olympustg320,/,36,9.6,6.3,155,/,olympus
5f3ba6213fd5b671b22053fa,198,www.shopbot.com.au,dmcs2,2,/,/,panasoniclumixdmcs2,/,4,9.8,5.7,112,/,panasonic
5f3ba6213fd5b671b2205404,199,www.shopbot.com.au,d90,90,/,/,nikond90,/,,13.2,10.3,703,/,nikon
5f3ba6213fd5b671b220540d,200,www.shopbot.com.au,sh1,1,/,/,olympusstylussh1,/,,0.0,0.0,,/,olympus
5f3ba6213fd5b671b2205420,201,www.shopbot.com.au,ixus150,150,/,/,canonixus150,/,,0.0,0.0,,/,canon
5f3ba6213fd5b671b2205450,202,www.shopbot.com.au,dp2,2,/,/,sigmadp2,/,,12.2,6.7,330,/,sigma
