key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba6213fd5b671b2204ebf,34,www.priceme.co.nz,d7000,7000,/,/,nikond7000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ec3,35,www.priceme.co.nz,xq1,1,/,/,fujifilmxq1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204ec5,36,www.priceme.co.nz,d90,90,/,/,nikond90,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ec8,37,www.priceme.co.nz,mv800,800,/,/,samsungmultiviewmv800,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204ed9,38,www.priceme.co.nz,dscqx100,100,/,/,sonycybershotdscqx100,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204eda,39,www.priceme.co.nz,dsctx5,5,/,/,sonycybershotdsctx5,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204eeb,40,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ef3,41,www.priceme.co.nz,1d,1,/,/,canoneos1d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ef7,42,www.priceme.co.nz,s2000hd,2000,/,/,fujifilmfinepixs2000hd,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f0d,43,www.priceme.co.nz,dscw610,610,/,/,sonycybershotdscw610,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f1c,44,www.priceme.co.nz,xp10,10,/,/,fujifilmfinepixxp10,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f35,45,www.priceme.co.nz,k30,30,/,/,pentaxk30,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f38,46,www.priceme.co.nz,a7s,7,/,/,sonyalphaa7s,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f3e,47,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f52,48,www.priceme.co.nz,a5000,5000,/,/,sonya5000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f59,49,www.priceme.co.nz,k5,5,/,/,pentaxk5,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f5b,50,www.priceme.co.nz,100d,100,/,/,canoneos100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f6d,51,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f78,52,www.priceme.co.nz,dscwx200,200,/,/,sonycybershotdscwx200,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f7c,53,www.priceme.co.nz,dslra330,330,/,/,sonyalphadslra330,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204f88,54,www.priceme.co.nz,xe1,1,/,/,fujifilmxe1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204cc9,55,www.priceme.co.nz,xa1,1,/,/,fujifilmxa1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204ccc,56,www.priceme.co.nz,d3200,3200,/,/,nikond3200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ce1,57,www.priceme.co.nz,nex3n,3,/,/,sonyalphanex3n,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cec,58,www.priceme.co.nz,dscw830,830,/,/,sonycybershotdscw830,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cf3,59,www.priceme.co.nz,wb210,210,/,/,samsungwb210,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204cfa,60,www.priceme.co.nz,epl3,3,/,/,olympuspenepl3,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204d02,61,www.priceme.co.nz,q,,/,/,pentaxq,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204d09,62,www.priceme.co.nz,5d,5-3,/,/,canoneos5d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d0a,63,www.priceme.co.nz,d90,90,/,/,nikond90,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d11,64,www.priceme.co.nz,s1,1,/,/,fujifilmfinepixs1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d12,65,www.priceme.co.nz,d800e,800,/,/,nikond800e,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d22,66,www.priceme.co.nz,a6000,6000,/,/,sonya6000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d2f,67,www.priceme.co.nz,xm1,1,/,/,fujifilmxm1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d43,68,www.priceme.co.nz,st5500,5500,/,/,samsungst5500,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204d4b,69,www.priceme.co.nz,f70,70,/,/,fujifilmfinepixf70,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d5a,70,www.priceme.co.nz,stylus1,1,/,/,olympusstylus1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204d6c,71,www.priceme.co.nz,dscw810,810,/,/,sonycybershotdscw810,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d71,72,www.priceme.co.nz,eos,,/,/,canoneosm,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d92,73,www.priceme.co.nz,slta57,57,/,/,sonyalphaslta57,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d99,74,www.priceme.co.nz,1100d,1100,/,/,canoneos1100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204db3,75,www.priceme.co.nz,s3400,3400,/,/,fujifilmfinepixs3400,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204dc3,76,www.priceme.co.nz,dmcft5,5,/,/,panasoniclumixdmcft5,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e02,77,www.priceme.co.nz,aw120,120,/,/,nikoncoolpixaw120,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e03,78,www.priceme.co.nz,sz16,16,/,/,olympusstylussz16,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e08,79,www.priceme.co.nz,d5300,5300,/,/,nikond5300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e10,80,www.priceme.co.nz,d7000,7000,/,/,nikond7000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e11,81,www.priceme.co.nz,exzr1200,1200,/,/,casioexilimexzr1200,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204e13,82,www.priceme.co.nz,hs30,30,/,/,fujifilmfinepixhs30,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e1a,83,www.priceme.co.nz,sx700,700,/,/,canonpowershotsx700,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e26,84,www.priceme.co.nz,a5100,5100,/,/,sonya5100,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e2c,85,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e37,86,www.priceme.co.nz,650d,650,/,/,canoneos650d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e39,87,www.priceme.co.nz,7d,7,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e4c,88,www.priceme.co.nz,jx280,280,/,/,fujifilmfinepixjx280,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e4e,89,www.priceme.co.nz,dscw510,510,/,/,sonycybershotdscw510,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e55,90,www.priceme.co.nz,dmcgf6,6,/,/,panasoniclumixdmcgf6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e57,91,www.priceme.co.nz,dsch55,55,/,/,sonycybershotdsch55,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e69,92,www.priceme.co.nz,slta58,58,/,/,sonyalphaslta58,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e7a,93,www.priceme.co.nz,k01,01,/,/,pentaxk01,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204e85,94,www.priceme.co.nz,x1,1,/,/,leicax1,/,/,/,/,/,/,leica
5f3ba6213fd5b671b2204e8e,95,www.priceme.co.nz,nx20,20,/,/,samsungnx20,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204e92,96,www.priceme.co.nz,a2200,2200,/,/,canonpowershota2200,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e93,97,www.priceme.co.nz,nex5t,5,/,/,sonynex5t,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e95,98,www.priceme.co.nz,p6000,6000,/,/,nikoncoolpixp6000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204eb5,99,www.priceme.co.nz,700d,700,/,/,canoneos700d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ec4,100,www.priceme.co.nz,dsctx20,20,/,/,sonycybershotdsctx20,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ec9,101,www.priceme.co.nz,700d,700,/,/,canoneos700d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ee6,102,www.priceme.co.nz,nex5r,5,/,/,sonyalphanex5r,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ef2,103,www.priceme.co.nz,s8200,8200,/,/,nikoncoolpixs8200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f17,104,www.priceme.co.nz,hs20,20,/,/,fujifilmfinepixhs20,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f1e,105,www.priceme.co.nz,j1,1,/,/,nikon1j1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f22,106,www.priceme.co.nz,gm1,1,/,/,panasoniclumixgm1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204f33,107,www.priceme.co.nz,l810,810,/,/,nikoncoolpixl810,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f34,108,www.priceme.co.nz,nx,,/,/,samsungnxmini,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204f5e,109,www.priceme.co.nz,epl3,3,/,/,olympuspenepl3,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204f68,110,www.priceme.co.nz,d5100,5100,/,/,nikond5100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f6a,111,www.priceme.co.nz,k5,5-2,/,/,pentaxk5,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204f77,112,www.priceme.co.nz,xa1,1,/,/,fujifilmxa1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f7d,113,www.priceme.co.nz,xp200,200,/,/,fujifilmfinepixxp200,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f86,114,www.priceme.co.nz,dscrx10,10,/,/,sonycybershotdscrx10,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cad,115,www.priceme.co.nz,dmcg5,5,/,/,panasoniclumixdmcg5,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204cb5,116,www.priceme.co.nz,dschx30v,30,/,/,sonycybershotdschx30v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204cbf,117,www.priceme.co.nz,wb250f,250,/,/,samsungwb250f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204cc3,118,www.priceme.co.nz,k50,50,/,/,pentaxk50,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204ccd,119,www.priceme.co.nz,d4,4,/,/,nikond4,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cce,120,www.priceme.co.nz,j4,4,/,/,nikon1j4,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cd4,121,www.priceme.co.nz,epm1,1,/,/,olympuspenepm1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204cef,122,www.priceme.co.nz,df,,/,/,nikondf,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d04,123,www.priceme.co.nz,l610,610,/,/,nikoncoolpixl610,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d3c,124,www.priceme.co.nz,epl1,1,/,/,olympuspenepl1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204d44,125,www.priceme.co.nz,a700,700,/,/,sonyalphadslra700,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d47,126,www.priceme.co.nz,d7000,7000,/,/,nikond7000,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d4a,127,www.priceme.co.nz,dscs2100,2100,/,/,sonycybershotdscs2100,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d5c,128,www.priceme.co.nz,dmcgf3,3,/,/,panasoniclumixdmcgf3,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204d63,129,www.priceme.co.nz,d3100,3100,/,/,nikond3100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d80,130,www.priceme.co.nz,s8600,8600,/,/,fujifilmfinepixs8600,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d8a,131,www.priceme.co.nz,dv300f,300,/,/,samsungdv300f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204d90,132,www.priceme.co.nz,ex2f,2,/,/,samsungex2f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204d91,133,www.priceme.co.nz,k50,50,/,/,pentaxk50,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204dac,134,www.priceme.co.nz,s6500,6500,/,/,nikoncoolpixs6500,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204dc9,135,www.priceme.co.nz,wb850f,850,/,/,samsungwb850f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204dcc,136,www.priceme.co.nz,dscwx30,30,/,/,sonycybershotdscwx30,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204dd5,137,www.priceme.co.nz,100d,100,/,/,canoneos100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204de0,138,www.priceme.co.nz,7d,7,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204de6,139,www.priceme.co.nz,av130,130,/,/,fujifilmfinepixav130,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204dfd,140,www.priceme.co.nz,d5300,5300,/,/,nikond5300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e14,141,www.priceme.co.nz,s3600,3600,/,/,nikoncoolpixs3600,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e1e,142,www.priceme.co.nz,k7,7,/,/,pentaxk7,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204e1f,143,www.priceme.co.nz,nx3000,3000,/,/,samsungnx3000,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204e41,144,www.priceme.co.nz,qx1,1,/,/,sonyalphaqx1,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e51,145,www.priceme.co.nz,v1,1,/,/,nikon1v1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e56,146,www.priceme.co.nz,em5,5,/,/,olympusomdem5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e63,147,www.priceme.co.nz,f200,200,/,/,fujifilmfinepixf200,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e6d,148,www.priceme.co.nz,dscw620,620,/,/,sonycybershotdscw620,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e75,149,www.priceme.co.nz,d750,750,/,/,nikond750,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e78,150,www.priceme.co.nz,d3200,3200,/,/,nikond3200,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204e84,151,www.priceme.co.nz,600d,600,/,/,canoneos600d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e8d,152,www.priceme.co.nz,7d,7,/,/,canoneos7d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e8f,153,www.priceme.co.nz,nex5t,5,/,/,sonynex5t,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ea7,154,www.priceme.co.nz,dmcgf6,6,/,/,panasoniclumixdmcgf6,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204eae,155,www.priceme.co.nz,nx200,200,/,/,samsungnx200,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204eb1,156,www.priceme.co.nz,60d,60,/,/,canoneos60d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204ecc,157,www.priceme.co.nz,j2,2,/,/,nikon1j2,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ee2,158,www.priceme.co.nz,dslra390,390,/,/,sonyalphadslra390,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ee3,159,www.priceme.co.nz,tg630,630,/,/,olympusstylustoughtg630,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204ee5,160,www.priceme.co.nz,slta37,37,/,/,sonyalphaslta37,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204ee7,161,www.priceme.co.nz,645z,645,/,/,pentax645z,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204ef9,162,www.priceme.co.nz,xm1,1,/,/,fujifilmxm1,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204f15,163,www.priceme.co.nz,g12,12,/,/,canonpowershotg12,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f16,164,www.priceme.co.nz,1100d,1100,/,/,canoneos1100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f37,165,www.priceme.co.nz,sx500,500,/,/,canonpowershotsx500,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f48,166,www.priceme.co.nz,nx1000,1000,/,/,samsungnx1000,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204f6b,167,www.priceme.co.nz,sx50,50,/,/,canonpowershotsx50,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f71,168,www.priceme.co.nz,d610,610,/,/,nikond610,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204f82,169,www.priceme.co.nz,1200d,1200,/,/,canoneos1200d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204f8c,170,www.priceme.co.nz,dmclf1,1,/,/,panasoniclumixdmclf1,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204cbb,171,www.priceme.co.nz,j1,1,/,/,nikon1j1,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cc4,172,www.priceme.co.nz,av110,110,/,/,fujifilmfinepixav110,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204cd2,173,www.priceme.co.nz,q10,10,/,/,pentaxq10,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204cd8,174,www.priceme.co.nz,d7100,7100,/,/,nikond7100,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204cda,175,www.priceme.co.nz,em5,5,/,/,olympusomdem5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204ce5,176,www.priceme.co.nz,xp70,70,/,/,fujifilmfinepixxp70,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204cfc,177,www.priceme.co.nz,dmcfz70,70,/,/,panasoniclumixdmcfz70,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204d01,178,www.priceme.co.nz,exzr1000,1000,/,/,casioexilimexzr1000,/,/,/,/,/,/,casio
5f3ba6213fd5b671b2204d0c,179,www.priceme.co.nz,l120,120,/,/,nikoncoolpixl120,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204d1a,180,www.priceme.co.nz,dschx20,20,/,/,sonycybershotdschx20,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d23,181,www.priceme.co.nz,x100t,100,/,/,fujifilmx100t,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d2e,182,www.priceme.co.nz,dscs2000,2000,/,/,sonycybershotdscs2000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d34,183,www.priceme.co.nz,dmclx7,7,/,/,panasoniclumixdmclx7,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204d3f,184,www.priceme.co.nz,a580,580,/,/,sonyalphaa580,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d40,185,www.priceme.co.nz,hs35,35,/,/,fujifilmfinepixhs35,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204d58,186,www.priceme.co.nz,100d,100,/,/,canoneos100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d60,187,www.priceme.co.nz,a7r,7,/,/,sonyalphaa7r,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d62,188,www.priceme.co.nz,ks1,1,/,/,pentaxks1,/,/,/,/,/,/,pentax
5f3ba6213fd5b671b2204d6e,189,www.priceme.co.nz,a5000,5000,/,/,sonya5000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d73,190,www.priceme.co.nz,dscs3000,3000,/,/,sonycybershotdscs3000,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d79,191,www.priceme.co.nz,1200d,1200,/,/,canoneos1200d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204d96,192,www.priceme.co.nz,slta33,33,/,/,sonyalphaslta33,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204d98,193,www.priceme.co.nz,dscw350,350,/,/,sonycybershotdscw350,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204da4,194,www.priceme.co.nz,1100d,1100,/,/,canoneos1100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204db0,195,www.priceme.co.nz,em1,1,/,/,olympusomdem1,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204dc1,196,www.priceme.co.nz,f770,770,/,/,fujifilmfinepixf770,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204dc6,197,www.priceme.co.nz,s6300,6300,/,/,nikoncoolpixs6300,/,/,/,/,/,/,nikon
5f3ba6213fd5b671b2204ddc,198,www.priceme.co.nz,dscw570,570,/,/,sonycybershotdscw570,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204df4,199,www.priceme.co.nz,wb1100f,1100,/,/,samsungwb1100f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204dfe,200,www.priceme.co.nz,z110,110,/,/,fujifilmfinepixz110,/,/,/,/,/,/,fujifilm
5f3ba6213fd5b671b2204e19,201,www.priceme.co.nz,dmcgh3,3,/,/,panasoniclumixdmcgh3,/,/,/,/,/,/,panasonic
5f3ba6213fd5b671b2204e25,202,www.priceme.co.nz,wb30f,30,/,/,samsungwb30f,/,/,/,/,/,/,samsung
5f3ba6213fd5b671b2204e30,203,www.priceme.co.nz,epl5,5,/,/,olympuspenepl5,/,/,/,/,/,/,olympus
5f3ba6213fd5b671b2204e3b,204,www.priceme.co.nz,100d,100,/,/,canoneos100d,/,/,/,/,/,/,canon
5f3ba6213fd5b671b2204e42,205,www.priceme.co.nz,stla99v,99,/,/,sonyalphastla99v,/,/,/,/,/,/,sony
5f3ba6213fd5b671b2204e46,206,www.priceme.co.nz,xp60,60,/,/,fujifilmfinepixxp60,/,/,/,/,/,/,fujifilm
