,key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
326,5f3ba61f3fd5b671b2201019,53,www.gosale.com,mvccd350,350,mvc-cd350,"0027242624221\,00027242624221\,027242624221",sonymvccd350,/,,/,/,512.55896,/,sony
327,5f3ba61f3fd5b671b2201042,54,www.gosale.com,6d,6,eos 6d,"0616316805385\,616316805385",canoneos6d,/,,/,/,,/,canon
328,5f3ba61f3fd5b671b2201048,55,www.gosale.com,d5100,5100,d5100 2 lens,,nikond5100,/,,/,/,,/,nikon
329,5f3ba61f3fd5b671b220105e,56,www.gosale.com,elph520,520,6169b001,"0013803146769\,013803146769",canonpowershotelph520,/,,/,/,,/,canon
330,5f3ba61f3fd5b671b220107f,57,www.gosale.com,tg620,620,tg-620,"0050332182233\,050332182233",olympustoughtg620,/,,/,/,,/,olympus
331,5f3ba61f3fd5b671b220108f,58,www.gosale.com,dmcts1,1,ts1 silver,"0037988989294\,00037988989294\,037988989294",panasoniclumixdmcts1,/,4.6,/,/,453.592,/,panasonic
332,5f3ba61f3fd5b671b22010d7,59,www.gosale.com,fe200,200,225830,"0050332158702\,00050332158702\,050332158702",olympusfe200,/,,/,/,453.592,/,olympus
333,5f3ba61f3fd5b671b22010e7,60,www.gosale.com,sd3500,3500,sd3500is black,"0013803119190\,00013803119190\,013803119190",canonpowershotsd3500,/,5.0,/,/,,/,canon
334,5f3ba61f3fd5b671b22010f5,61,www.gosale.com,s4200,4200,,"0074101012026\,074101012026",fujifilmfinepixs4200,/,,/,/,,/,fujifilm
335,5f3ba61f3fd5b671b22010f6,62,www.gosale.com,sx170,170,powershot sx170,"0680569086860\,680569086860",canonpowershotsx170,/,,/,/,,/,canon
2019,5f3ba61f3fd5b671b2200d29,63,www.gosale.com,5d,5-2,2764b004,"4960999629544\,013803105414",canoneos5d,/,,/,/,,/,canon
2020,5f3ba61f3fd5b671b2200d35,64,www.gosale.com,p7700,7700,,"0018208263608\,018208263608",nikoncoolpixp7700,/,,/,/,,/,nikon
2021,5f3ba61f3fd5b671b2200d47,65,www.gosale.com,s8000,8000,s8000 bronze,"0018208261932\,00018208261932\,018208261932",nikoncoolpixs8000,/,10.0,/,/,,/,nikon
2022,5f3ba61f3fd5b671b2200d60,66,www.gosale.com,a5100,5100,ilce5100l/b,"0027242882379\,027242882379",sonya5100,/,,/,/,,/,sony
2023,5f3ba61f3fd5b671b2200d62,67,www.gosale.com,dschx100v,100,dschx100v/b,"0027242808782\,027242808782",sonycybershotdschx100v,/,30.0,/,/,,/,sony
2024,5f3ba61f3fd5b671b2200d63,68,www.gosale.com,l2,2,25543,"0018208255436\,00018208255436\,018208255436",nikoncoolpixl2,/,,/,/,453.592,/,nikon
2025,5f3ba61f3fd5b671b2200d6f,69,www.gosale.com,k01,01,k-01 w/ 40mm bl,"0662425827886\,662425827886",pentaxk01,/,,/,/,,/,pentax
2026,5f3ba61f3fd5b671b2200d75,70,www.gosale.com,d600,600,,"0018208254880\,018208254880",nikond600,/,,/,/,,/,nikon
2027,5f3ba61f3fd5b671b2200d83,71,www.gosale.com,"light field\,lightfield",,m01-100005-us,"0854928003137\,854928003137",lytrolightfield,/,,/,/,,/,lytro
2028,5f3ba61f3fd5b671b2200d98,72,www.gosale.com,c182,182,8723793,"0041778723791\,00041778723791\,041778723791",kodakeasysharec182,/,3.0,/,/,,/,kodak
2029,5f3ba61f3fd5b671b2200da8,73,www.gosale.com,em10,10,v207021su000,"0050332187870\,050332187870",olympusomdem10,/,,/,/,,/,olympus
2030,5f3ba61f3fd5b671b2200daa,74,www.gosale.com,s100,100,powershot s100,"0013803137569\,013803137569",canonpowershots100,/,,/,/,,/,canon
2031,5f3ba61f3fd5b671b2200dac,75,www.gosale.com,elph110,110,6039b001,"0013803145649\,013803145649",canonpowershotelph110,/,,/,/,,/,canon
2032,5f3ba61f3fd5b671b2200db0,76,www.gosale.com,nx30,30,ev-nx30zzbgbus,"0887276956152\,887276956152",samsungnx30,/,,/,/,,/,samsung
2033,5f3ba61f3fd5b671b2200db6,77,www.gosale.com,dscw130,130,dsc-w130/p,"0027242731356\,00027242731356\,027242731356",sonycybershotdscw130,/,,/,/,453.592,/,sony
2034,5f3ba61f3fd5b671b2200dc1,78,www.gosale.com,t1i,1,t1i 18-55mm kit,"0013803112610\,00013803112610\,013803112610",canoneosrebelt1i,/,,/,/,1814.368,/,canon
2035,5f3ba61f3fd5b671b2200dcf,79,www.gosale.com,mvcfd200,200,mvc-fd200,"0027242602335\,00027242602335\,027242602335",sonymvcfd200,/,,/,/,2267.96,/,sony
2036,5f3ba61f3fd5b671b2200dd4,80,www.gosale.com,f60fd,60,,"0074101488951\,00074101488951\,074101488951",fujifilmfinepixf60fd,/,,/,/,453.592,/,fujifilm
2037,5f3ba61f3fd5b671b2200de9,81,www.gosale.com,t3i,3,,"0022099764434\,022099764434",canoneosrebelt3i,/,,/,/,,/,canon
2038,5f3ba61f3fd5b671b2200dfb,82,www.gosale.com,s52,52,,"0018208261062\,00018208261062\,018208261062",nikoncoolpixs52,/,,/,/,907.184,/,nikon
2039,5f3ba61f3fd5b671b2200e08,83,www.gosale.com,dmcsz3,3,dmc-sz3v,"0885170117723\,885170117723",panasoniclumixdmcsz3,/,,/,/,,/,panasonic
2040,5f3ba61f3fd5b671b2200e0b,84,www.gosale.com,sl1,1,8575b003,"0013803222654\,013803222654",canoneosrebelsl1,/,,/,/,,/,canon
2041,5f3ba61f3fd5b671b2200e22,85,www.gosale.com,sd880is,880,sd880 silver,"0013803100273\,00013803100273\,013803100273",canonpowershotsd880is,/,,/,/,453.592,/,canon
2042,5f3ba61f3fd5b671b2200e3f,86,www.gosale.com,dmcfz18k,18,dmc-fz18k,"0037988986941\,00037988986941\,037988986941",panasoniclumixdmcfz18k,/,,/,/,2267.96,/,panasonic
2043,5f3ba61f3fd5b671b2200e59,87,www.gosale.com,s1,1,finepix s1,"0074101023961\,074101023961",fujifilmfinepixs1,/,,/,/,,/,fujifilm
2044,5f3ba61f3fd5b671b2200e60,88,www.gosale.com,l18,18,,"0018208255979\,00018208255979\,018208255979",nikoncoolpixl18,/,,/,/,907.184,/,nikon
2045,5f3ba61f3fd5b671b2200e8e,89,www.gosale.com,d5200,5200,,"0018208015016\,018208015016",nikond5200,/,,/,/,,/,nikon
2046,5f3ba61f3fd5b671b2200e98,90,www.gosale.com,ts4,4,dmc-ts4a b2,"0662425821587\,662425821587",panasoniclumixts4,/,,/,/,,/,panasonic
2047,5f3ba61f3fd5b671b2200ea1,91,www.gosale.com,tx1,1,1265b001,"0013803076790\,00013803076790\,""999999431851""\,""013803076790""",canonpowershottx1,/,,/,/,907.184,/,canon
2048,5f3ba61f3fd5b671b2200eac,92,www.gosale.com,dmcfz1000,1000,dmc-fz1000k+64g,"0840102106244\,840102106244",panasoniclumixdmcfz1000,/,,/,/,,/,panasonic
2049,5f3ba61f3fd5b671b2200ec8,93,www.gosale.com,z915,915,8112708,"0041778112700\,00041778112700\,041778112700",kodakeasysharez915,/,10.0,/,/,,/,kodak
2050,5f3ba61f3fd5b671b2200ed4,94,www.gosale.com,coolpix5600,5600,reman_coolpix56,"0750413100407\,750413100407",factoryreconditionednikoncoolpix5600,/,,/,/,907.184,/,factoryreconditioned
2051,5f3ba61f3fd5b671b2200ee2,95,www.gosale.com,k5,5,k-5 black 18-55,"0662425805242\,662425805242",pentaxk5,/,,/,/,,/,pentax
2052,5f3ba61f3fd5b671b2200ee3,96,www.gosale.com,t2i,2,t2i body only,"0013803123777\,00013803123777\,013803123777",canoneosrebelt2i,/,,/,/,,/,canon
2053,5f3ba61f3fd5b671b2200ee9,97,www.gosale.com,sd1100is,1100,2509b001,"0013803090154\,00013803090154\,013803090154",canonpowershotsd1100is,/,,/,/,3175.144,/,canon
2054,5f3ba61f3fd5b671b2200ef7,98,www.gosale.com,s110,110,6799b001,"0013803157161\,013803157161",canonpowershots110,/,,/,/,,/,canon
2055,5f3ba61f3fd5b671b2200f1a,99,www.gosale.com,nex7,7,nex7k/b,"0027242833845\,027242833845",sonyalphanex7,/,,/,/,,/,sony
2056,5f3ba61f3fd5b671b2200f1c,100,www.gosale.com,wb2200f,2200,ec-wb2200bpbus,"0887276959993\,887276959993",samsungwb2200f,/,,/,/,,/,samsung
2057,5f3ba61f3fd5b671b2200f29,101,www.gosale.com,nex7,7,,"0662425833672\,662425833672",sonyalphanex7,/,,/,/,,/,sony
2058,5f3ba61f3fd5b671b2200f2a,102,www.gosale.com,dsct300,300,dsct300/r,"0027242726772\,027242726772",sonycybershotdsct300,/,,/,/,453.592,/,sony
2059,5f3ba61f3fd5b671b2200f34,103,www.gosale.com,sd790is,790,2554b001,"""0012345332609""\,""0013803090703""\,00013803090703\,""013803090703""\,""012345332609""",canonpowershotsd790is,/,,/,/,907.184,/,canon
2060,5f3ba61f3fd5b671b2200f40,104,www.gosale.com,sx50,50,6352b001,"0013803157192\,013803157192",canonpowershotsx50,/,,/,/,,/,canon
2061,5f3ba61f3fd5b671b2200f49,105,www.gosale.com,s710,710,s710 deep red,"0018208261284\,00018208261284\,018208261284",nikoncoolpixs710,/,3.6,/,/,,/,nikon
2062,5f3ba61f3fd5b671b2200f5e,106,www.gosale.com,"kr slr\,krslr",,,"0017532476692\,017532476692",pentaxkrslr,/,,/,/,,/,pentax
2063,5f3ba61f3fd5b671b2200f7a,107,www.gosale.com,a2400,2400,6183b001,"0013803146622\,013803146622",canonpowershota2400,/,,/,/,,/,canon
2064,5f3ba61f3fd5b671b2200f7d,108,www.gosale.com,d3000,3000,,"0018208131730\,018208131730",nikond3000,/,,/,/,,/,nikon
2065,5f3ba61f3fd5b671b2200f84,109,www.gosale.com,sx280,280,sx280 red,"0013803221725\,013803221725",canonpowershotsx280,/,,/,/,,/,canon
2066,5f3ba61f3fd5b671b2200f8a,110,www.gosale.com,sx10is,10,sx10is,"0013803100785\,00013803100785\,013803100785",canonpowershotsx10is,/,,/,/,907.184,/,canon
2067,5f3ba61f3fd5b671b2200f8b,111,www.gosale.com,dmcfx7k,7,dmc-fx7pp-k,"0037988985029\,00037988985029\,037988985029",panasoniclumixdmcfx7k,/,,/,/,453.592,/,panasonic
2068,5f3ba61f3fd5b671b2200f90,112,www.gosale.com,s2500hd,2500,,"0074101485264\,074101485264",fujifilmfinepixs2500hd,/,18.0,/,/,,/,fujifilm
2069,5f3ba61f3fd5b671b2200fc8,113,www.gosale.com,e500,500,2816-301,"0043325997150\,00043325997150\,043325997150",konicaminoltadimagee500,/,,/,/,453.592,/,konica
2070,5f3ba61f3fd5b671b2200fd4,114,www.gosale.com,dscw370,370,w370 silver,"0027242777460\,00027242777460\,027242777460",sonycybershotdscw370,/,7.0,/,/,,/,sony
2071,5f3ba61f3fd5b671b2200fda,115,www.gosale.com,6d,6,eos 6d,"0616316805606\,616316805606",canoneos6d,/,,/,/,,/,canon
2072,5f3ba61f3fd5b671b2200fef,116,www.gosale.com,m590,590,8613002,"0041778613009\,00041778613009\,041778613009",kodakeasysharem590,/,5.0,/,/,,/,kodak
2073,5f3ba61f3fd5b671b2200ff0,117,www.gosale.com,dsctx20,20,dsctx20/b,"0027242844087\,027242844087",sonycybershotdsctx20,/,,/,/,,/,sony
2074,5f3ba61f3fd5b671b2200ff1,118,www.gosale.com,slta77,77,slt-a77,"0662425833467\,662425833467",sonyalphaslta77,/,,/,/,,/,sony
2075,5f3ba61f3fd5b671b2200ff5,119,www.gosale.com,t3i,3,zm-t3i,"0721405368693\,721405368693",canoneosrebelt3i,/,,/,/,,/,canon
2076,5f3ba61f3fd5b671b2200fff,120,www.gosale.com,nex7,7,,"0662425833665\,662425833665",sonyalphanex7,/,,/,/,,/,sony
2077,5f3ba61f3fd5b671b220101a,121,www.gosale.com,l100,100,,"0018208261703\,00018208261703\,018208261703",nikoncoolpixl100,/,15.0,/,/,1360.7759999999998,/,nikon
2078,5f3ba61f3fd5b671b2201029,122,www.gosale.com,k3,3,pentax k-3 lens,"0027075274310\,027075274310",pentaxk3,/,,/,/,,/,pentax
2079,5f3ba61f3fd5b671b220102d,123,www.gosale.com,dv150f,150,ec-dv150fbpbus,"0616641719586\,616641719586",samsungdv150f,/,,/,/,,/,samsung
2080,5f3ba61f3fd5b671b2201031,124,www.gosale.com,6d,6,eos 6d,"0616316805408\,616316805408",canoneos6d,/,,/,/,,/,canon
2081,5f3ba61f3fd5b671b2201036,125,www.gosale.com,sx150,150,5664b001,"0013803140538\,013803140538",canonpowershotsx150,/,12.0,/,/,,/,canon
2082,5f3ba61f3fd5b671b2201039,126,www.gosale.com,dschx300,300,dsc-hx300/b,"0027242862128\,027242862128",sonycybershotdschx300,/,,/,/,,/,sony
2083,5f3ba61f3fd5b671b2201041,127,www.gosale.com,fe140,140,225740,"0050332157910\,00050332157910\,050332157910",olympusfe140,/,,/,/,453.592,/,olympus
2084,5f3ba61f3fd5b671b2201050,128,www.gosale.com,p530,530,,"0018208264643\,018208264643",nikoncoolpixp530,/,,/,/,,/,nikon
2085,5f3ba61f3fd5b671b2201055,129,www.gosale.com,j28,28,finepix j28,"0074101000528\,074101000528",fujifilmfinepixj28,/,3.0,/,/,,/,fujifilm
2086,5f3ba61f3fd5b671b220105b,130,www.gosale.com,elph530,530,6160b001,"0013803146394\,013803146394",canonpowershotelph530,/,,/,/,,/,canon
2087,5f3ba61f3fd5b671b2201078,131,www.gosale.com,g12,12,,"0013803126815\,013803126815",canong12,/,5.0,/,/,,/,canon
2088,5f3ba61f3fd5b671b2201082,132,www.gosale.com,lp36336,36336,lp36336,"0056035363368\,056035363368",loweprolp36336,/,,/,/,,/,lowepro
2089,5f3ba61f3fd5b671b2201084,133,www.gosale.com,dsctx7,7,tx7 silver,"0027242779150\,00027242779150\,027242779150",sonycybershotdsctx7,/,4.0,/,/,,/,sony
2090,5f3ba61f3fd5b671b220108e,134,www.gosale.com,s550,550,,"0018208261093\,018208261093",nikoncoolpixs550,/,,/,/,907.184,/,nikon
2091,5f3ba61f3fd5b671b22010ae,135,www.gosale.com,x50,50,2734-301,"0043325995613\,00043325995613\,043325995613",konicaminoltadimagex50,/,,/,/,453.592,/,konica
2092,5f3ba61f3fd5b671b22010b0,136,www.gosale.com,fe170,170,225815,"0050332158689\,00050332158689\,050332158689",olympusfe170,/,,/,/,453.592,/,olympus
2093,5f3ba61f3fd5b671b22010b5,137,www.gosale.com,f750exr,750,f750exr white,"0074101012866\,074101012866",fujifilmfinepixf750exr,/,,/,/,,/,fujifilm
2094,5f3ba61f3fd5b671b22010be,138,www.gosale.com,sd980,980,sd980is silver,"0013803115338\,00013803115338\,013803115338",canonpowershotsd980,/,5.0,/,/,,/,canon
2095,5f3ba61f3fd5b671b22010c2,139,www.gosale.com,d4s,4,,"0018208015412\,018208015412",nikond4s,/,,/,/,,/,nikon
2096,5f3ba61f3fd5b671b22010cd,140,www.gosale.com,dmczs15,15,dmc-zs15s 32gb,"0662425822577\,662425822577",panasoniclumixdmczs15,/,,/,/,,/,panasonic
2097,5f3ba61f3fd5b671b22010da,141,www.gosale.com,dmcg2,2,dmc-g2k-k,"0885170005273\,00885170005273\,885170005273",panasoniclumixdmcg2,/,3.0,/,/,,/,panasonic
2098,5f3ba61f3fd5b671b22010e1,142,www.gosale.com,dmclx2k,2,dmc-lx2k,"""5025232408573""\,""0037988985821""\,00037988985821\,""700417102747""\,""037988985821""",panasonicdmclx2k,/,,/,/,907.184,/,panasonic
2099,5f3ba61f3fd5b671b22010ea,143,www.gosale.com,dschx1,1,dsc-hx1,"0027242767171\,00027242767171\,027242767171",sonycybershotdschx1,/,20.0,/,/,,/,sony
2100,5f3ba61f3fd5b671b220110b,144,www.gosale.com,sd750,750,powershot sd750,"0013803082210\,00013803082210\,""999999431486""\,""013803082210""",canonpowershotsd750,/,,/,/,453.592,/,canon
3820,5f3ba61f3fd5b671b2200d34,145,www.gosale.com,sd950is,950,2083b001,"0013803086225\,00013803086225\,013803086225",canonpowershotsd950is,/,,/,/,907.184,/,canon
3821,5f3ba61f3fd5b671b2200d41,146,www.gosale.com,enel15,15,enel15,"0639713340006\,639713340006",replacementenel15,/,,/,/,,/,replacement
3822,5f3ba61f3fd5b671b2200d4c,147,www.gosale.com,a77,77,sony slt a77v b,"0662425820405\,662425820405",sonya77,/,,/,/,,/,sony
3823,5f3ba61f3fd5b671b2200d57,148,www.gosale.com,s210,210,,"0018208261031\,00018208261031\,018208261031",nikoncoolpixs210,/,,/,/,907.184,/,nikon
3824,5f3ba61f3fd5b671b2200d65,149,www.gosale.com,dmczs40,40,dmc-zs40k,"0885170180963\,885170180963",panasoniclumixdmczs40,/,,/,/,,/,panasonic
3825,5f3ba61f3fd5b671b2200d72,150,www.gosale.com,dsctx200v,200,dsctx200v,"0027242843875\,027242843875",sonycybershotdsctx200v,/,,/,/,,/,sony
3826,5f3ba61f3fd5b671b2200d7c,151,www.gosale.com,k01,01,k-01 black,"0662425827695\,662425827695",pentaxk01,/,,/,/,,/,pentax
3827,5f3ba61f3fd5b671b2200d86,152,www.gosale.com,dscw30,30,dscw30,"0027242682221\,""00027242693258""\,""00027242682221""\,027242682221",sonycybershotdscw30,/,,/,/,453.592,/,sony
3828,5f3ba61f3fd5b671b2200d92,153,www.gosale.com,"studio hd\,studiohd",,studio hd,9338716002560,blackmagicstudiohd,/,,/,/,,/,magic
3829,5f3ba61f3fd5b671b2200d97,154,www.gosale.com,vlux30,30,v-lux 30,"0799429181635\,799429181635",leicavlux30,/,,/,/,,/,leica
3830,5f3ba61f3fd5b671b2200dae,155,www.gosale.com,elph320,320,6024b001,"0013803145588\,013803145588",canonpowershotelph320,/,,/,/,,/,canon
3831,5f3ba61f3fd5b671b2200dbd,156,www.gosale.com,lpe1,1,lp-e12,"0639767594561\,639767594561",2packofcelltimelpe12,/,,/,/,,/,2
3832,5f3ba61f3fd5b671b2200dc8,157,www.gosale.com,d3300,3300,,"0012345444883\,012345444883",nikond3300,/,,/,/,,/,nikon
3833,5f3ba61f3fd5b671b2200de4,158,www.gosale.com,xm1,1,x-m1 body (blac,"0074101022872\,074101022872",fujifilmxm1,/,,/,/,,/,fujifilm
3834,5f3ba61f3fd5b671b2200e05,159,www.gosale.com,dmcts5,5,dmc-ts5d,"0885170117198\,885170117198",panasoniclumixdmcts5,/,,/,/,,/,panasonic
3835,5f3ba61f3fd5b671b2200e09,160,www.gosale.com,sp560uz,560,sp-560 uz,"00050332161429\,050332161429",olympussp560uz,/,,/,/,907.184,/,olympus
3836,5f3ba61f3fd5b671b2200e0f,161,www.gosale.com,"life replacement battery\,lifereplacementbattery",,,"0628586147737\,628586147737",extendedlifereplacement,/,,/,/,,/,extended
