,sim_vec_file,performance
44,www.canon-europe.com_www.eglobalcentral.co.uk.csvCluster_Cluster_20.pkl.csv,0.9722222222222222
45,www.shopbot.com.au_cammarkt.com.csvCluster_Cluster_14.pkl.csv,0.94
46,www.canon-europe.com_www.wexphotographic.com.csvCluster_Cluster_20.pkl.csv,1.0
47,buy.net_www.shopbot.com.au.csvCluster_Cluster_16.pkl.csv,0.9705882352941176
48,www.ilgs.net_www.gosale.com.csvCluster_Cluster_12.pkl.csv,0.9333333333333333
49,www.buzzillions.com_www.ilgs.net.csvCluster_Cluster_12.pkl.csv,0.9322033898305084
50,www.ebay.com_www.priceme.co.nz.csvCluster_Cluster_15.pkl.csv,0.9669148056244831
51,buy.net_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.971830985915493
52,www.wexphotographic.com_www.price-hunt.com.csvCluster_Cluster_13.pkl.csv,0.961038961038961
53,www.garricks.com.au_www.price-hunt.com.csvCluster_Cluster_21.pkl.csv,0.828125
54,www.camerafarm.com.au_www.pcconnection.com.csvCluster_Cluster_2.pkl.csv,0.8571428571428571
55,www.camerafarm.com.au_www.canon-europe.com.csvCluster_Cluster_20.pkl.csv,0.9117647058823529
56,www.wexphotographic.com_www.henrys.com.csvCluster_Cluster_13.pkl.csv,0.9404761904761905
57,buy.net_cammarkt.com.csvCluster_Cluster_18.pkl.csv,0.958904109589041
58,www.canon-europe.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,1.0
59,www.gosale.com_www.pcconnection.com.csvCluster_Cluster_10.pkl.csv,0.9858490566037735
60,www.canon-europe.com_www.gosale.com.csvCluster_Cluster_4.pkl.csv,0.9423076923076923
61,www.buzzillions.com_www.wexphotographic.com.csvCluster_Cluster_9.pkl.csv,0.9
62,www.garricks.com.au_www.eglobalcentral.co.uk.csvCluster_Cluster_17.pkl.csv,0.9795918367346939
63,www.ebay.com_www.pcconnection.com.csvCluster_Cluster_7.pkl.csv,0.9626168224299065
64,www.canon-europe.com_www.ilgs.net.csvCluster_Cluster_20.pkl.csv,1.0
65,www.price-hunt.com_www.priceme.co.nz.csvCluster_Cluster_15.pkl.csv,0.9373134328358209
66,www.ilgs.net_www.ebay.com.csvCluster_Cluster_12.pkl.csv,0.9573770491803278
67,www.shopbot.com.au_www.price-hunt.com.csvCluster_Cluster_16.pkl.csv,0.8745387453874539
68,www.henrys.com_cammarkt.com.csvCluster_Cluster_11.pkl.csv,0.95
69,buy.net_www.canon-europe.com.csvCluster_Cluster_20.pkl.csv,1.0
70,www.canon-europe.com_cammarkt.com.csvCluster_Cluster_20.pkl.csv,1.0
71,www.wexphotographic.com_www.shopbot.com.au.csvCluster_Cluster_16.pkl.csv,0.8790322580645161
72,www.ilgs.net_www.shopbot.com.au.csvCluster_Cluster_2.pkl.csv,0.8777777777777778
73,www.henrys.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.9054726368159204
74,www.camerafarm.com.au_www.eglobalcentral.co.uk.csvCluster_Cluster_3.pkl.csv,0.9166666666666666
75,www.garricks.com.au_www.gosale.com.csvCluster_Cluster_10.pkl.csv,0.9606299212598425
76,www.ilgs.net_www.eglobalcentral.co.uk.csvCluster_Cluster_20.pkl.csv,0.8717948717948718
77,www.buzzillions.com_www.canon-europe.com.csvCluster_Cluster_9.pkl.csv,0.9939024390243902
78,www.gosale.com_www.priceme.co.nz.csvCluster_Cluster_15.pkl.csv,0.9653333333333334
79,www.price-hunt.com_cammarkt.com.csvCluster_Cluster_18.pkl.csv,0.9166666666666666
80,buy.net_www.ilgs.net.csvCluster_Cluster_0.pkl.csv,0.9577464788732394
81,www.eglobalcentral.co.uk_www.henrys.com.csvCluster_Cluster_20.pkl.csv,0.92
82,www.camerafarm.com.au_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.8390804597701149
83,www.henrys.com_www.price-hunt.com.csvCluster_Cluster_11.pkl.csv,0.9494949494949495
84,www.canon-europe.com_www.shopbot.com.au.csvCluster_Cluster_20.pkl.csv,1.0
85,www.camerafarm.com.au_www.ebay.com.csvCluster_Cluster_7.pkl.csv,0.9065934065934066
86,www.henrys.com_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9295774647887324
87,buy.net_www.camerafarm.com.au.csvCluster_Cluster_3.pkl.csv,0.9622641509433962
88,www.ebay.com_www.shopbot.com.au.csvCluster_Cluster_6.pkl.csv,0.9649495485926712
89,www.priceme.co.nz_cammarkt.com.csvCluster_Cluster_10.pkl.csv,0.9029850746268657
90,www.buzzillions.com_buy.net.csvCluster_Cluster_9.pkl.csv,0.9827586206896551
91,www.camerafarm.com.au_www.wexphotographic.com.csvCluster_Cluster_3.pkl.csv,0.88
92,www.camerafarm.com.au_www.price-hunt.com.csvCluster_Cluster_3.pkl.csv,0.8888888888888888
93,www.ilgs.net_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.8899082568807339
94,www.garricks.com.au_www.ilgs.net.csvCluster_Cluster_8.pkl.csv,0.7692307692307693
95,www.buzzillions.com_www.price-hunt.com.csvCluster_Cluster_9.pkl.csv,0.9436619718309859
96,www.wexphotographic.com_www.eglobalcentral.co.uk.csvCluster_Cluster_20.pkl.csv,0.8888888888888888
97,www.ilgs.net_www.price-hunt.com.csvCluster_Cluster_11.pkl.csv,0.9830508474576272
98,www.wexphotographic.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.9096774193548387
99,www.garricks.com.au_www.henrys.com.csvCluster_Cluster_8.pkl.csv,0.85
100,www.buzzillions.com_www.ebay.com.csvCluster_Cluster_19.pkl.csv,0.953882538431218
101,www.gosale.com_cammarkt.com.csvCluster_Cluster_9.pkl.csv,0.9560439560439561
102,www.camerafarm.com.au_cammarkt.com.csvCluster_Cluster_20.pkl.csv,1.0
103,www.buzzillions.com_www.pcconnection.com.csvCluster_Cluster_1.pkl.csv,0.9703703703703703
104,www.eglobalcentral.co.uk_cammarkt.com.csvCluster_Cluster_20.pkl.csv,1.0
105,www.buzzillions.com_www.shopbot.com.au.csvCluster_Cluster_17.pkl.csv,0.9703389830508474
106,www.garricks.com.au_www.wexphotographic.com.csvCluster_Cluster_8.pkl.csv,0.8518518518518519
107,www.canon-europe.com_www.ebay.com.csvCluster_Cluster_19.pkl.csv,0.9807692307692307
108,www.garricks.com.au_www.canon-europe.com.csvCluster_Cluster_7.pkl.csv,0.9642857142857143
109,www.garricks.com.au_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9354838709677419
110,www.wexphotographic.com_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9565217391304348
111,www.buzzillions.com_www.garricks.com.au.csvCluster_Cluster_1.pkl.csv,0.9310344827586207
112,www.buzzillions.com_www.henrys.com.csvCluster_Cluster_9.pkl.csv,1.0
113,www.camerafarm.com.au_www.henrys.com.csvCluster_Cluster_3.pkl.csv,0.9230769230769231
114,www.wexphotographic.com_cammarkt.com.csvCluster_Cluster_18.pkl.csv,0.9411764705882353
115,www.eglobalcentral.co.uk_www.price-hunt.com.csvCluster_Cluster_20.pkl.csv,0.9285714285714286
116,www.ilgs.net_www.wexphotographic.com.csvCluster_Cluster_13.pkl.csv,0.8541666666666666
117,www.shopbot.com.au_www.pcconnection.com.csvCluster_Cluster_17.pkl.csv,0.9621621621621622
118,www.ilgs.net_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.8536585365853658
119,www.eglobalcentral.co.uk_www.pcconnection.com.csvCluster_Cluster_17.pkl.csv,0.9344262295081968
