,sim_vec_file,model,performance
22,www.ilgs.net_www.gosale.com.csv,Original cluster model www.ebay.com_www.gosale.com.csv,0.75
23,www.priceme.co.nz_www.pcconnection.com.csv,Original cluster model www.buzzillions.com_www.priceme.co.nz.csv,0.944
24,www.garricks.com.au_www.price-hunt.com.csv,Original cluster model buy.net_www.pcconnection.com.csv,0.8301886792452831
25,www.wexphotographic.com_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9752066115702478
26,www.gosale.com_www.price-hunt.com.csv,Original cluster model buy.net_www.gosale.com.csv,0.7747747747747747
27,www.shopbot.com.au_cammarkt.com.csv,Original cluster model www.shopbot.com.au_www.eglobalcentral.co.uk.csv,0.8918918918918919
28,www.canon-europe.com_www.wexphotographic.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,1.0
29,www.gosale.com_www.pcconnection.com.csv,Original cluster model www.buzzillions.com_www.priceme.co.nz.csv,0.9387755102040817
30,www.ilgs.net_www.eglobalcentral.co.uk.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.9230769230769231
31,buy.net_www.ilgs.net.csv,Original cluster model buy.net_www.price-hunt.com.csv,0.9
32,www.canon-europe.com_www.pcconnection.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.8571428571428571
33,www.shopbot.com.au_www.pcconnection.com.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.975609756097561
34,buy.net_www.camerafarm.com.au.csv,Original cluster model buy.net_www.camerafarm.com.au.csv,0.967741935483871
35,www.camerafarm.com.au_www.price-hunt.com.csv,Original cluster model buy.net_www.camerafarm.com.au.csv,0.9333333333333332
36,www.wexphotographic.com_www.pcconnection.com.csv,Original cluster model buy.net_www.pcconnection.com.csv,0.8936170212765957
37,www.ilgs.net_www.shopbot.com.au.csv,Original cluster model www.shopbot.com.au_www.henrys.com.csv,0.8405797101449276
38,www.camerafarm.com.au_www.garricks.com.au.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9411764705882353
39,buy.net_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9568627450980391
40,www.shopbot.com.au_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9875518672199171
41,www.buzzillions.com_www.garricks.com.au.csv,Original cluster model www.buzzillions.com_www.pcconnection.com.csv,0.7222222222222222
42,www.garricks.com.au_www.wexphotographic.com.csv,Original cluster model buy.net_www.garricks.com.au.csv,0.8666666666666667
43,www.camerafarm.com.au_www.gosale.com.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.8400000000000001
44,www.ebay.com_www.shopbot.com.au.csv,Original cluster model www.ebay.com_www.shopbot.com.au.csv,0.9298597194388778
45,www.buzzillions.com_www.priceme.co.nz.csv,Original cluster model www.buzzillions.com_www.priceme.co.nz.csv,0.9842271293375394
46,www.ebay.com_www.gosale.com.csv,Original cluster model www.ebay.com_www.gosale.com.csv,0.9593495934959348
47,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,Original cluster model buy.net_www.camerafarm.com.au.csv,0.9411764705882353
48,www.ebay.com_www.pcconnection.com.csv,Original cluster model www.ebay.com_www.pcconnection.com.csv,0.9732620320855615
49,www.garricks.com.au_www.gosale.com.csv,Original cluster model www.buzzillions.com_www.priceme.co.nz.csv,0.9333333333333333
50,buy.net_www.shopbot.com.au.csv,Original cluster model buy.net_www.shopbot.com.au.csv,0.9912280701754386
51,www.gosale.com_cammarkt.com.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.9090909090909092
52,www.shopbot.com.au_www.eglobalcentral.co.uk.csv,Original cluster model www.shopbot.com.au_www.eglobalcentral.co.uk.csv,0.9827586206896551
53,www.garricks.com.au_cammarkt.com.csv,Original cluster model buy.net_www.garricks.com.au.csv,0.9375
54,buy.net_www.eglobalcentral.co.uk.csv,Original cluster model buy.net_www.shopbot.com.au.csv,0.945054945054945
55,www.ilgs.net_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.85
56,www.buzzillions.com_www.wexphotographic.com.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.4210526315789474
57,www.ilgs.net_www.henrys.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.8333333333333333
58,www.eglobalcentral.co.uk_www.price-hunt.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.9841269841269841
59,www.price-hunt.com_www.priceme.co.nz.csv,Original cluster model www.ebay.com_www.priceme.co.nz.csv,0.9246231155778893
60,www.garricks.com.au_www.ebay.com.csv,Original cluster model www.ebay.com_www.pcconnection.com.csv,0.8524590163934426
61,www.buzzillions.com_www.ebay.com.csv,Original cluster model www.buzzillions.com_www.ebay.com.csv,0.9223300970873787
62,www.camerafarm.com.au_www.ebay.com.csv,Original cluster model www.ebay.com_www.pcconnection.com.csv,0.7710843373493976
63,www.wexphotographic.com_cammarkt.com.csv,Original cluster model buy.net_cammarkt.com.csv,1.0
64,www.wexphotographic.com_www.henrys.com.csv,Original cluster model www.wexphotographic.com_www.henrys.com.csv,1.0
65,www.henrys.com_cammarkt.com.csv,Original cluster model buy.net_www.henrys.com.csv,1.0
66,www.eglobalcentral.co.uk_www.henrys.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.8780487804878048
67,www.canon-europe.com_cammarkt.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.0
68,www.buzzillions.com_cammarkt.com.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.888888888888889
69,www.buzzillions.com_www.canon-europe.com.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.9620253164556963
70,www.camerafarm.com.au_cammarkt.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,1.0
71,www.wexphotographic.com_www.ebay.com.csv,Original cluster model www.buzzillions.com_www.ebay.com.csv,0.763888888888889
72,www.buzzillions.com_www.shopbot.com.au.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9422222222222223
73,www.ilgs.net_www.wexphotographic.com.csv,Original cluster model www.wexphotographic.com_www.henrys.com.csv,0.8923076923076924
74,www.buzzillions.com_www.henrys.com.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.846153846153846
75,www.price-hunt.com_cammarkt.com.csv,Original cluster model buy.net_cammarkt.com.csv,0.846153846153846
76,www.wexphotographic.com_www.shopbot.com.au.csv,Original cluster model buy.net_www.shopbot.com.au.csv,0.9072164948453608
77,www.canon-europe.com_www.ebay.com.csv,Original cluster model www.buzzillions.com_www.ebay.com.csv,0.9359605911330049
78,www.canon-europe.com_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9375
79,buy.net_www.garricks.com.au.csv,Original cluster model buy.net_www.garricks.com.au.csv,0.9879518072289156
80,www.ebay.com_cammarkt.com.csv,Original cluster model www.ebay.com_cammarkt.com.csv,0.9787234042553192
81,www.gosale.com_www.priceme.co.nz.csv,Original cluster model www.ebay.com_www.priceme.co.nz.csv,0.9259259259259259
82,www.ilgs.net_www.ebay.com.csv,Original cluster model www.ebay.com_www.gosale.com.csv,0.75
83,www.canon-europe.com_www.henrys.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.9333333333333333
84,www.eglobalcentral.co.uk_www.pcconnection.com.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9508196721311475
85,www.eglobalcentral.co.uk_cammarkt.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.9333333333333333
86,www.garricks.com.au_www.canon-europe.com.csv,Original cluster model www.ebay.com_www.pcconnection.com.csv,0.8
87,www.garricks.com.au_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.936936936936937
88,buy.net_www.henrys.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.9661016949152542
89,www.shopbot.com.au_www.gosale.com.csv,Original cluster model www.ebay.com_www.priceme.co.nz.csv,0.9046153846153847
90,www.camerafarm.com.au_www.canon-europe.com.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.6666666666666667
91,www.ilgs.net_cammarkt.com.csv,Original cluster model buy.net_cammarkt.com.csv,0.6666666666666667
92,buy.net_www.pcconnection.com.csv,Original cluster model buy.net_www.pcconnection.com.csv,0.9838709677419355
93,www.canon-europe.com_www.price-hunt.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.9090909090909091
94,www.ilgs.net_www.pcconnection.com.csv,Original cluster model buy.net_www.pcconnection.com.csv,0.8571428571428571
95,www.garricks.com.au_www.shopbot.com.au.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9259259259259259
96,www.buzzillions.com_buy.net.csv,Original cluster model www.buzzillions.com_buy.net.csv,0.9932885906040269
97,www.buzzillions.com_www.eglobalcentral.co.uk.csv,Original cluster model www.ebay.com_cammarkt.com.csv,0.85
98,www.henrys.com_www.pcconnection.com.csv,Original cluster model buy.net_www.pcconnection.com.csv,0.8484848484848485
99,www.camerafarm.com.au_www.ilgs.net.csv,Original cluster model www.shopbot.com.au_www.henrys.com.csv,0.5333333333333333
100,www.buzzillions.com_www.ilgs.net.csv,Original cluster model www.ebay.com_www.gosale.com.csv,0.7499999999999999
101,www.wexphotographic.com_www.gosale.com.csv,Original cluster model buy.net_www.gosale.com.csv,0.847457627118644
102,www.camerafarm.com.au_www.shopbot.com.au.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.8641975308641976
103,www.ilgs.net_www.price-hunt.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.8400000000000001
104,www.gosale.com_www.henrys.com.csv,Original cluster model www.ebay.com_cammarkt.com.csv,0.8059701492537313
105,www.canon-europe.com_www.ilgs.net.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,1.0
106,www.buzzillions.com_www.gosale.com.csv,Original cluster model www.ebay.com_www.gosale.com.csv,0.8095238095238095
107,www.ebay.com_www.price-hunt.com.csv,Original cluster model www.buzzillions.com_www.ebay.com.csv,0.8692810457516339
108,www.wexphotographic.com_www.eglobalcentral.co.uk.csv,Original cluster model www.eglobalcentral.co.uk_www.price-hunt.com.csv,0.8571428571428571
109,www.priceme.co.nz_cammarkt.com.csv,Original cluster model www.buzzillions.com_www.priceme.co.nz.csv,0.8837209302325583
110,www.buzzillions.com_www.camerafarm.com.au.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.8571428571428571
111,buy.net_www.gosale.com.csv,Original cluster model buy.net_www.gosale.com.csv,0.99
112,buy.net_www.wexphotographic.com.csv,Original cluster model buy.net_www.price-hunt.com.csv,0.9195402298850575
113,www.shopbot.com.au_www.henrys.com.csv,Original cluster model www.shopbot.com.au_www.henrys.com.csv,0.9838709677419355
114,www.henrys.com_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.9402985074626865
115,www.canon-europe.com_www.gosale.com.csv,Original cluster model buy.net_www.gosale.com.csv,0.8181818181818182
116,buy.net_www.price-hunt.com.csv,Original cluster model buy.net_www.price-hunt.com.csv,0.9814814814814815
117,www.camerafarm.com.au_www.wexphotographic.com.csv,Original cluster model buy.net_www.camerafarm.com.au.csv,0.9473684210526316
118,www.henrys.com_www.price-hunt.com.csv,Original cluster model buy.net_www.henrys.com.csv,0.8437500000000001
119,www.camerafarm.com.au_www.priceme.co.nz.csv,Original cluster model www.shopbot.com.au_www.priceme.co.nz.csv,0.8354430379746834
