,sim_vec_file,performance
58,www.canon-europe.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,1.0
59,www.gosale.com_www.pcconnection.com.csvCluster_Cluster_10.pkl.csv,0.9858490566037735
60,www.canon-europe.com_www.gosale.com.csvCluster_Cluster_4.pkl.csv,1.0
61,www.buzzillions.com_www.wexphotographic.com.csvCluster_Cluster_9.pkl.csv,0.9
62,www.garricks.com.au_www.eglobalcentral.co.uk.csvCluster_Cluster_17.pkl.csv,0.9795918367346939
63,www.ebay.com_www.pcconnection.com.csvCluster_Cluster_7.pkl.csv,0.9984423676012462
64,www.canon-europe.com_www.ilgs.net.csvCluster_Cluster_20.pkl.csv,1.0
65,www.price-hunt.com_www.priceme.co.nz.csvCluster_Cluster_15.pkl.csv,0.9671641791044776
66,www.ilgs.net_www.ebay.com.csvCluster_Cluster_12.pkl.csv,0.9540983606557377
67,www.shopbot.com.au_www.price-hunt.com.csvCluster_Cluster_16.pkl.csv,0.940959409594096
68,www.henrys.com_cammarkt.com.csvCluster_Cluster_11.pkl.csv,1.0
69,buy.net_www.canon-europe.com.csvCluster_Cluster_20.pkl.csv,1.0
70,www.canon-europe.com_cammarkt.com.csvCluster_Cluster_20.pkl.csv,1.0
71,www.wexphotographic.com_www.shopbot.com.au.csvCluster_Cluster_16.pkl.csv,0.9516129032258065
72,www.ilgs.net_www.shopbot.com.au.csvCluster_Cluster_2.pkl.csv,0.8888888888888888
73,www.henrys.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.9751243781094527
74,www.camerafarm.com.au_www.eglobalcentral.co.uk.csvCluster_Cluster_3.pkl.csv,0.9583333333333334
75,www.garricks.com.au_www.gosale.com.csvCluster_Cluster_10.pkl.csv,0.9606299212598425
76,www.ilgs.net_www.eglobalcentral.co.uk.csvCluster_Cluster_20.pkl.csv,1.0
77,www.buzzillions.com_www.canon-europe.com.csvCluster_Cluster_9.pkl.csv,0.9817073170731707
78,www.gosale.com_www.priceme.co.nz.csvCluster_Cluster_15.pkl.csv,0.9906666666666667
79,www.price-hunt.com_cammarkt.com.csvCluster_Cluster_18.pkl.csv,0.9375
80,buy.net_www.ilgs.net.csvCluster_Cluster_0.pkl.csv,0.971830985915493
81,www.eglobalcentral.co.uk_www.henrys.com.csvCluster_Cluster_20.pkl.csv,0.98
82,www.camerafarm.com.au_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.8735632183908046
83,www.henrys.com_www.price-hunt.com.csvCluster_Cluster_11.pkl.csv,0.9393939393939394
84,www.canon-europe.com_www.shopbot.com.au.csvCluster_Cluster_20.pkl.csv,1.0
85,www.camerafarm.com.au_www.ebay.com.csvCluster_Cluster_7.pkl.csv,0.9175824175824175
86,www.henrys.com_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.971830985915493
87,buy.net_www.camerafarm.com.au.csvCluster_Cluster_3.pkl.csv,1.0
88,www.ebay.com_www.shopbot.com.au.csvCluster_Cluster_6.pkl.csv,0.9936271906532129
89,www.priceme.co.nz_cammarkt.com.csvCluster_Cluster_10.pkl.csv,0.9477611940298507
90,www.buzzillions.com_buy.net.csvCluster_Cluster_9.pkl.csv,1.0
91,www.camerafarm.com.au_www.wexphotographic.com.csvCluster_Cluster_3.pkl.csv,0.96
92,www.camerafarm.com.au_www.price-hunt.com.csvCluster_Cluster_3.pkl.csv,0.9444444444444444
93,www.ilgs.net_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.908256880733945
94,www.garricks.com.au_www.ilgs.net.csvCluster_Cluster_8.pkl.csv,0.9615384615384616
95,www.buzzillions.com_www.price-hunt.com.csvCluster_Cluster_9.pkl.csv,0.954225352112676
96,www.wexphotographic.com_www.eglobalcentral.co.uk.csvCluster_Cluster_20.pkl.csv,0.9555555555555556
97,www.ilgs.net_www.price-hunt.com.csvCluster_Cluster_11.pkl.csv,0.9661016949152542
98,www.wexphotographic.com_www.priceme.co.nz.csvCluster_Cluster_17.pkl.csv,0.9806451612903225
99,www.garricks.com.au_www.henrys.com.csvCluster_Cluster_8.pkl.csv,0.975
100,www.buzzillions.com_www.ebay.com.csvCluster_Cluster_19.pkl.csv,0.9976350019708317
101,www.gosale.com_cammarkt.com.csvCluster_Cluster_9.pkl.csv,0.9505494505494505
102,www.camerafarm.com.au_cammarkt.com.csvCluster_Cluster_20.pkl.csv,1.0
103,www.buzzillions.com_www.pcconnection.com.csvCluster_Cluster_1.pkl.csv,1.0
104,www.eglobalcentral.co.uk_cammarkt.com.csvCluster_Cluster_20.pkl.csv,0.967741935483871
105,www.buzzillions.com_www.shopbot.com.au.csvCluster_Cluster_17.pkl.csv,0.9830508474576272
106,www.garricks.com.au_www.wexphotographic.com.csvCluster_Cluster_8.pkl.csv,0.9259259259259259
107,www.canon-europe.com_www.ebay.com.csvCluster_Cluster_19.pkl.csv,0.9893162393162394
108,www.garricks.com.au_www.canon-europe.com.csvCluster_Cluster_7.pkl.csv,0.9642857142857143
109,www.garricks.com.au_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9032258064516129
110,www.wexphotographic.com_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9782608695652174
111,www.buzzillions.com_www.garricks.com.au.csvCluster_Cluster_1.pkl.csv,0.9195402298850575
112,www.buzzillions.com_www.henrys.com.csvCluster_Cluster_9.pkl.csv,1.0
113,www.camerafarm.com.au_www.henrys.com.csvCluster_Cluster_3.pkl.csv,0.9487179487179487
114,www.wexphotographic.com_cammarkt.com.csvCluster_Cluster_18.pkl.csv,1.0
115,www.eglobalcentral.co.uk_www.price-hunt.com.csvCluster_Cluster_20.pkl.csv,1.0
116,www.ilgs.net_www.wexphotographic.com.csvCluster_Cluster_13.pkl.csv,0.9375
117,www.shopbot.com.au_www.pcconnection.com.csvCluster_Cluster_17.pkl.csv,0.9837837837837838
118,www.ilgs.net_www.pcconnection.com.csvCluster_Cluster_21.pkl.csv,0.9512195121951219
119,www.eglobalcentral.co.uk_www.pcconnection.com.csvCluster_Cluster_17.pkl.csv,0.9508196721311475
